Date,Close,Open,High,Low,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,Signal,Entry/Exit,Position,Entry/Exit Position,Portfolio Holdings,Portfolio Cash,Portfolio Total,Portfolio Daily Returns,Portfolio Cumulative Returns
2021-04-21 12:30:00-04:00,414.70098876953125,414.5201110839844,414.94000244140625,414.3609924316406,-0.09036267800240694,0.039542341159186895,-0.12990501916159383,1.0,1.0,100.0,100.0,41470.098876953125,58529.901123046875,100000.0,0.0,0.0
2021-04-21 13:30:00-04:00,414.94500732421875,414.7099914550781,415.260009765625,414.7049865722656,0.015487734104738138,0.11631420261306559,-0.10082646850832745,1.0,0.0,100.0,0.0,41494.500732421875,58529.901123046875,100024.40185546875,0.00024401855468747513,0.00024401855468747513
2021-04-21 14:30:00-04:00,415.1300048828125,414.94500732421875,415.239990234375,414.760009765625,0.11300011026901302,0.17106126302187238,-0.058061152752859356,1.0,0.0,100.0,0.0,41513.00048828125,58529.901123046875,100042.90161132812,0.00018495242676985768,0.0004290161132811665
2021-04-21 15:30:00-04:00,416.0799865722656,415.135009765625,416.2900085449219,415.135009765625,0.26389296015162245,0.25756329032358544,0.006329669828037003,1.0,0.0,100.0,0.0,41607.99865722656,58529.901123046875,100137.89978027344,0.0009495743067746698,0.0013789978027340943
2021-04-22 09:30:00-04:00,415.3299865722656,415.7099914550781,415.760009765625,414.5350036621094,0.31927746692394976,0.2503582376767302,0.06891922924721955,1.0,0.0,100.0,0.0,41532.99865722656,58529.901123046875,100062.89978027344,-0.0007489671759101091,0.0006289978027340659
2021-04-22 10:30:00-04:00,415.8900146484375,415.3299865722656,416.2598876953125,415.2900085449219,0.40370600147531377,0.2678294177824754,0.1358765836928384,1.0,0.0,100.0,0.0,41589.00146484375,58529.901123046875,100118.90258789062,0.0005596760411716861,0.0011890258789057917
2021-04-22 11:30:00-04:00,416.3599853515625,415.8800048828125,416.45001220703125,415.7099914550781,0.5027436159574563,0.2934936258116943,0.209249990145762,1.0,0.0,100.0,0.0,41635.99853515625,58529.901123046875,100165.89965820312,0.0004694125594439935,0.0016589965820308361
2021-04-22 12:30:00-04:00,414.70001220703125,416.3599853515625,416.7799987792969,413.1499938964844,0.44218840647562274,0.1863507330638886,0.25583767341173413,1.0,0.0,100.0,0.0,41470.001220703125,58529.901123046875,99999.90234375,-0.0016572238158850672,-9.765625004209966e-07
2021-04-22 13:30:00-04:00,413.0790100097656,414.69000244140625,414.760009765625,411.1300048828125,0.26039496557291386,0.0036458337289437814,0.2567491318439701,1.0,0.0,100.0,0.0,41307.90100097656,58529.901123046875,99837.80212402344,-0.001621003780277075,-0.0016219787597659963
2021-04-22 14:30:00-04:00,412.17498779296875,413.0799865722656,413.45001220703125,411.7598876953125,0.04288101064167904,-0.17109449696183285,0.2139755076035119,0.0,-1.0,0.0,-100.0,0.0,99747.39990234375,99747.39990234375,-0.0009054909038099801,-0.002526000976562859
2021-04-22 15:30:00-04:00,412.32000732421875,412.1700134277344,413.04998779296875,412.05999755859375,-0.11645606848554735,-0.2643452608712474,0.14788919238570003,0.0,0.0,0.0,0.0,0.0,99747.39990234375,99747.39990234375,0.0,-0.002526000976562859
2021-04-23 09:30:00-04:00,414.3500061035156,412.8699951171875,414.4700012207031,412.7900085449219,-0.07802845214854415,-0.18073411562739533,0.1027056634788512,0.0,0.0,0.0,0.0,0.0,99747.39990234375,99747.39990234375,0.0,-0.002526000976562859
2021-04-23 10:30:00-04:00,416.1499938964844,414.3487854003906,416.3399963378906,414.2330017089844,0.09655663760753441,-0.004919220697053431,0.10147585830458784,0.0,0.0,0.0,0.0,0.0,99747.39990234375,99747.39990234375,0.0,-0.002526000976562859
2021-04-23 11:30:00-04:00,416.4150085449219,416.1549987792969,416.54998779296875,416.0150146484375,0.2533802367207727,0.12152350273294787,0.13185673398782483,1.0,1.0,100.0,100.0,41641.50085449219,58105.89904785156,99747.39990234375,0.0,-0.002526000976562859
2021-04-23 12:30:00-04:00,417.0450134277344,416.4150085449219,417.2799987792969,416.3999938964844,0.4236170046068537,0.2334082164952231,0.1902087881116306,1.0,0.0,100.0,0.0,41704.50134277344,58105.89904785156,99810.400390625,0.0006316003058017827,-0.0018959960937503517
2021-04-23 13:30:00-04:00,417.0150146484375,417.04998779296875,417.3800048828125,416.75,0.5497727804755641,0.2876511938911468,0.2621215865844173,1.0,0.0,100.0,0.0,41701.50146484375,58105.89904785156,99807.40051269531,-3.0055764909775462e-05,-0.001925994873047232
2021-04-23 14:30:00-04:00,417.7850036621094,417.0150146484375,417.8599853515625,416.92999267578125,0.7037711839650456,0.3533196779045026,0.350451506060543,1.0,0.0,100.0,0.0,41778.50036621094,58105.89904785156,99884.3994140625,0.0007714748703167018,-0.0011560058593754752
2021-04-23 15:30:00-04:00,416.7200012207031,417.7799987792969,418.25,416.6400146484375,0.7314475596469947,0.3047968428691613,0.4266507167778334,1.0,0.0,100.0,0.0,41672.00012207031,58105.89904785156,99777.89916992188,-0.0010662350153314293,-0.002221008300781757
2021-04-26 09:30:00-04:00,417.8179931640625,417.44000244140625,418.1700134277344,417.20001220703125,0.832384845937554,0.3245873033277764,0.5077975426097776,1.0,0.0,100.0,0.0,41781.79931640625,58105.89904785156,99887.69836425781,0.0011004360208961561,-0.0011230163574225127
2021-04-26 10:30:00-04:00,417.9200134277344,417.8299865722656,418.1499938964844,417.6199951171875,0.9101192668178442,0.3218573793664532,0.588261887451391,1.0,0.0,100.0,0.0,41792.00134277344,58105.89904785156,99897.900390625,0.00010213496290578661,-0.0010209960937507256
2021-04-26 11:30:00-04:00,417.4100036621094,417.9100036621094,417.9549865722656,417.2799987792969,0.9199660338757099,0.26536331713945516,0.6546027167362547,1.0,0.0,100.0,0.0,41741.00036621094,58105.89904785156,99846.8994140625,-0.0005105310157978993,-0.0015310058593757114
2021-04-26 12:30:00-04:00,417.3999938964844,417.4010925292969,417.80999755859375,417.3009948730469,0.9163982941831819,0.20943646195754173,0.7069618322256401,1.0,0.0,100.0,0.0,41739.99938964844,58105.89904785156,99845.8984375,-1.0025114133505042e-05,-0.0015410156250007523
2021-04-26 13:30:00-04:00,417.9200134277344,417.40008544921875,417.95001220703125,417.2950134277344,0.9446428106585358,0.19014478274631652,0.7544980279122193,1.0,0.0,100.0,0.0,41792.00134277344,58105.89904785156,99897.900390625,0.0005208221262844592,-0.0010209960937507256
2021-04-26 14:30:00-04:00,417.29998779296875,417.91900634765625,418.2200012207031,417.17999267578125,0.9065458107002087,0.12163822623039144,0.7849075844698172,1.0,0.0,100.0,0.0,41729.998779296875,58105.89904785156,99835.89782714844,-0.0006206593255124737,-0.001641021728516323
2021-04-26 15:30:00-04:00,417.6400146484375,417.30499267578125,417.93499755859375,416.9700012207031,0.8934913768590604,0.08686703391139461,0.8066243429476658,1.0,0.0,100.0,0.0,41764.00146484375,58105.89904785156,99869.90051269531,0.0003405857641081145,-0.0013009948730475784
2021-04-27 09:30:00-04:00,417.2200012207031,417.92999267578125,417.989990234375,416.29998779296875,0.8395759615020779,0.02636129484352956,0.8132146666585484,1.0,0.0,100.0,0.0,41722.00012207031,58105.89904785156,99827.89916992188,-0.00042056057488615295,-0.0017210083007820343
2021-04-27 10:30:00-04:00,417.19500732421875,417.2300109863281,417.3900146484375,416.5299987792969,0.7857729068846311,-0.021953407819133908,0.807726314703765,0.0,-1.0,0.0,-100.0,0.0,99825.39978027344,99825.39978027344,-2.503698534395138e-05,-0.0017460021972663942
2021-04-27 11:30:00-04:00,417.6700134277344,417.19000244140625,417.7349853515625,417.1499938964844,0.7725570642951425,-0.028135400326897986,0.8006924646220405,0.0,0.0,0.0,0.0,0.0,99825.39978027344,99825.39978027344,0.0,-0.0017460021972663942
2021-04-27 12:30:00-04:00,417.3450012207031,417.6700134277344,417.67999267578125,416.9800109863281,0.7274718028531311,-0.05857652941512759,0.7860483322682587,0.0,0.0,0.0,0.0,0.0,99825.39978027344,99825.39978027344,0.0,-0.0017460021972663942
2021-04-27 13:30:00-04:00,417.5498962402344,417.3399963378906,417.5799865722656,417.07000732421875,0.700203217208923,-0.0686760920474686,0.7688793092563916,0.0,0.0,0.0,0.0,0.0,99825.39978027344,99825.39978027344,0.0,-0.0017460021972663942
2021-04-27 14:30:00-04:00,417.8410949707031,417.54901123046875,417.95001220703125,417.2850036621094,0.6940889452206989,-0.05983229122855427,0.7539212364492531,0.0,0.0,0.0,0.0,0.0,99825.39978027344,99825.39978027344,0.0,-0.0017460021972663942
2021-04-27 15:30:00-04:00,417.4800109863281,417.8550109863281,418.1400146484375,417.260009765625,0.6525842952488006,-0.081069552960362,0.7336538482091626,0.0,0.0,0.0,0.0,0.0,99825.39978027344,99825.39978027344,0.0,-0.0017460021972663942
2021-04-28 09:30:00-04:00,418.1549987792969,417.80999755859375,418.45001220703125,417.32000732421875,0.6664747290944888,-0.053743295291739046,0.7202180243862278,0.0,0.0,0.0,0.0,0.0,99825.39978027344,99825.39978027344,0.0,-0.0017460021972663942
2021-04-28 10:30:00-04:00,417.9200134277344,418.1554870605469,418.2300109863281,417.7099914550781,0.6510171238166436,-0.05536072045566742,0.706377844272311,0.0,0.0,0.0,0.0,0.0,99825.39978027344,99825.39978027344,0.0,-0.0017460021972663942
2021-04-28 11:30:00-04:00,417.614990234375,417.918212890625,417.92999267578125,417.1199951171875,0.6071551313357872,-0.07937817034921912,0.6865333016850064,0.0,0.0,0.0,0.0,0.0,99825.39978027344,99825.39978027344,0.0,-0.0017460021972663942
2021-04-28 12:30:00-04:00,417.79998779296875,417.6155090332031,417.8900146484375,417.5201110839844,0.5806288156180699,-0.08472358885354925,0.6653524044716191,0.0,0.0,0.0,0.0,0.0,99825.39978027344,99825.39978027344,0.0,-0.0017460021972663942
2021-04-28 13:30:00-04:00,417.67999267578125,417.79998779296875,418.2200012207031,416.8999938964844,0.5436569769682364,-0.09735634200270615,0.6410133189709426,0.0,0.0,0.0,0.0,0.0,99825.39978027344,99825.39978027344,0.0,-0.0017460021972663942
2021-04-28 14:30:00-04:00,417.9599914550781,417.67138671875,419.010009765625,417.1099853515625,0.5308310005685826,-0.08814585472188807,0.6189768552904706,0.0,0.0,0.0,0.0,0.0,99825.39978027344,99825.39978027344,0.0,-0.0017460021972663942
2021-04-28 15:30:00-04:00,417.3500061035156,417.9700012207031,418.17999267578125,417.0199890136719,0.46607300240356153,-0.12232308230952726,0.5883960847130888,0.0,0.0,0.0,0.0,0.0,99825.39978027344,99825.39978027344,0.0,-0.0017460021972663942
2021-04-29 09:30:00-04:00,418.9200134277344,420.32000732421875,420.7200012207031,418.6700134277344,0.5352680553184541,-0.042502423515707766,0.5777704788341619,0.0,0.0,0.0,0.0,0.0,99825.39978027344,99825.39978027344,0.0,-0.0017460021972663942
2021-04-29 10:30:00-04:00,418.4599914550781,418.92999267578125,418.9700012207031,417.5400085449219,0.5466838732556312,-0.02486928446282466,0.5715531577184558,0.0,0.0,0.0,0.0,0.0,99825.39978027344,99825.39978027344,0.0,-0.0017460021972663942
2021-04-29 11:30:00-04:00,417.135009765625,418.4800109863281,418.489990234375,416.44000244140625,0.4437013294807457,-0.10228146259016813,0.5459827920709138,0.0,0.0,0.0,0.0,0.0,99825.39978027344,99825.39978027344,0.0,-0.0017460021972663942
2021-04-29 12:30:00-04:00,418.4700012207031,417.135009765625,418.5299987792969,416.8599853515625,0.4644556197547445,-0.0652217378529355,0.52967735760768,0.0,0.0,0.0,0.0,0.0,99825.39978027344,99825.39978027344,0.0,-0.0017460021972663942
2021-04-29 13:30:00-04:00,419.2900085449219,418.4649963378906,419.3900146484375,418.1300048828125,0.540836851733161,0.008927595300384783,0.5319092564327762,1.0,1.0,100.0,100.0,41929.00085449219,57896.39892578125,99825.39978027344,0.0,-0.0017460021972663942
2021-04-29 14:30:00-04:00,419.5799865722656,419.2900085449219,420.489990234375,419.2900085449219,0.6176484647040184,0.06859136661699372,0.5490570980870246,1.0,0.0,100.0,0.0,41957.99865722656,57896.39892578125,99854.39758300781,0.00029048521516772396,-0.0014560241699226317
2021-04-29 15:30:00-04:00,420.0,419.5799865722656,420.2900085449219,419.510009765625,0.7042951190765621,0.1241904167916299,0.5801047022849322,1.0,0.0,100.0,0.0,42000.0,57896.39892578125,99896.39892578125,0.0004206258691663578,-0.001036010742188287
2021-04-30 09:30:00-04:00,418.4779968261719,417.44000244140625,418.5400085449219,417.4100036621094,0.6427411606974829,0.05010916673004051,0.5926319939674424,1.0,0.0,100.0,0.0,41847.79968261719,57896.39892578125,99744.19860839844,-0.0015235816207538333,-0.0025580139160163995
2021-04-30 10:30:00-04:00,416.92999267578125,418.4750061035156,418.4800109863281,416.8299865722656,0.4637029287659402,-0.10314325216120168,0.5668461809271419,0.0,-1.0,0.0,-100.0,0.0,99589.39819335938,99589.39819335938,-0.0015519741217914218,-0.00410601806640698
2021-04-30 11:30:00-04:00,417.67999267578125,416.92999267578125,417.8900146484375,416.7099914550781,0.37797550569973737,-0.15109654018192364,0.529072045881661,0.0,0.0,0.0,0.0,0.0,99589.39819335938,99589.39819335938,0.0,-0.00410601806640698
2021-04-30 12:30:00-04:00,417.7300109863281,417.69500732421875,417.80999755859375,417.10009765625,0.3104927972361793,-0.17486339891638542,0.4853561961525647,0.0,0.0,0.0,0.0,0.0,99589.39819335938,99589.39819335938,0.0,-0.00410601806640698
2021-04-30 13:30:00-04:00,417.260009765625,417.7300109863281,417.8999938964844,416.3800048828125,0.21659037502507772,-0.21501265690198962,0.43160303192706734,0.0,0.0,0.0,0.0,0.0,99589.39819335938,99589.39819335938,0.0,-0.00410601806640698
2021-04-30 14:30:00-04:00,417.4901123046875,417.2699890136719,417.5299987792969,416.57000732421875,0.15890759293273504,-0.21815635119546584,0.3770639441282009,0.0,0.0,0.0,0.0,0.0,99589.39819335938,99589.39819335938,0.0,-0.00410601806640698
2021-04-30 15:30:00-04:00,417.29998779296875,417.4750061035156,417.57000732421875,416.3399963378906,0.09673698958442856,-0.22426156363501787,0.3209985532194464,0.0,0.0,0.0,0.0,0.0,99589.39819335938,99589.39819335938,0.0,-0.00410601806640698
2021-05-03 09:30:00-04:00,419.3500061035156,419.42999267578125,419.8399963378906,418.6199951171875,0.2104596357844457,-0.08843113394800056,0.29889076973244627,0.0,0.0,0.0,0.0,0.0,99589.39819335938,99589.39819335938,0.0,-0.00410601806640698
2021-05-03 10:30:00-04:00,418.2300109863281,419.3500061035156,419.739990234375,418.1700134277344,0.20781583487450916,-0.0728599478863497,0.28067578276085886,0.0,0.0,0.0,0.0,0.0,99589.39819335938,99589.39819335938,0.0,-0.00410601806640698
2021-05-03 11:30:00-04:00,418.42498779296875,418.2250061035156,418.9599914550781,418.1400146484375,0.21892991463579392,-0.04939669450005196,0.2683266091358459,0.0,0.0,0.0,0.0,0.0,99589.39819335938,99589.39819335938,0.0,-0.00410601806640698
2021-05-03 12:30:00-04:00,418.3450012207031,418.4100036621094,418.7099914550781,418.17999267578125,0.21876190395880712,-0.03965176414163102,0.25841366810043814,0.0,0.0,0.0,0.0,0.0,99589.39819335938,99589.39819335938,0.0,-0.00410601806640698
2021-05-03 13:30:00-04:00,418.93499755859375,418.3450012207031,418.9800109863281,418.2850036621094,0.26320249344291824,0.003831060273984055,0.2593714331689342,1.0,1.0,100.0,100.0,41893.499755859375,57695.8984375,99589.39819335938,0.0,-0.00410601806640698
2021-05-03 14:30:00-04:00,418.6000061035156,418.93499755859375,419.2699890136719,418.4599914550781,0.2682981954149568,0.007141409796818099,0.2611567856181387,1.0,0.0,100.0,0.0,41860.00061035156,57695.8984375,99555.89904785156,-0.00033637260707986005,-0.004441009521485073
2021-05-03 15:30:00-04:00,418.17999267578125,418.6099853515625,418.6400146484375,417.6650085449219,0.2357276805547599,-0.02034328405070307,0.25607096460546297,0.0,-1.0,0.0,-100.0,0.0,99513.89770507812,99513.89770507812,-0.0004218870320606971,-0.004861022949219418
2021-05-04 09:30:00-04:00,414.32501220703125,416.30499267578125,416.6000061035156,413.1499938964844,-0.09999669390043664,-0.28485412680471967,0.18485743290428305,0.0,0.0,0.0,0.0,0.0,99513.89770507812,99513.89770507812,0.0,-0.004861022949219418
2021-05-04 10:30:00-04:00,412.9180908203125,414.32000732421875,414.5,411.9649963378906,-0.4741220928397638,-0.5271836205952375,0.05306152775547368,0.0,0.0,0.0,0.0,0.0,99513.89770507812,99513.89770507812,0.0,-0.004861022949219418
2021-05-04 11:30:00-04:00,413.4700012207031,412.9180908203125,413.510009765625,411.6700134277344,-0.7178101416318441,-0.6166973355098542,-0.10111280612198989,0.0,0.0,0.0,0.0,0.0,99513.89770507812,99513.89770507812,0.0,-0.004861022949219418
2021-05-04 12:30:00-04:00,413.69000244140625,413.4700012207031,413.92999267578125,412.5899963378906,-0.8830036991007546,-0.6255127143830117,-0.25749098471774284,0.0,0.0,0.0,0.0,0.0,99513.89770507812,99513.89770507812,0.0,-0.004861022949219418
2021-05-04 13:30:00-04:00,413.7550048828125,413.6830139160156,414.2799987792969,413.19000244140625,-0.9971807508050006,-0.5917518128698062,-0.4054289379351944,0.0,0.0,0.0,0.0,0.0,99513.89770507812,99513.89770507812,0.0,-0.004861022949219418
2021-05-04 14:30:00-04:00,413.8800048828125,413.7500915527344,414.3999938964844,413.4809875488281,-1.0653003126723775,-0.5278970997897464,-0.537403212882631,0.0,0.0,0.0,0.0,0.0,99513.89770507812,99513.89770507812,0.0,-0.004861022949219418
2021-05-04 15:30:00-04:00,415.6400146484375,413.87298583984375,415.6600036621094,413.6099853515625,-0.9661305258499624,-0.3429818503738651,-0.6231486754760973,0.0,0.0,0.0,0.0,0.0,99513.89770507812,99513.89770507812,0.0,-0.004861022949219418
2021-05-05 09:30:00-04:00,415.82000732421875,417.260009765625,417.3800048828125,414.94000244140625,-0.8630649748487258,-0.1919330394981028,-0.671131935350623,0.0,0.0,0.0,0.0,0.0,99513.89770507812,99513.89770507812,0.0,-0.004861022949219418
2021-05-05 10:30:00-04:00,416.6400146484375,415.81500244140625,416.9100036621094,415.69000244140625,-0.7070664235585014,-0.028747590566302605,-0.6783188329921988,0.0,0.0,0.0,0.0,0.0,99513.89770507812,99513.89770507812,0.0,-0.004861022949219418
2021-05-05 11:30:00-04:00,417.18310546875,416.6300048828125,417.6300048828125,416.6000061035156,-0.5334641151032997,0.11588377431111929,-0.649347889414419,1.0,1.0,100.0,100.0,41718.310546875,57795.587158203125,99513.89770507812,0.0,-0.004861022949219418
2021-05-05 12:30:00-04:00,416.79998779296875,417.18499755859375,417.30010986328125,416.3299865722656,-0.42193364113251164,0.181931398625526,-0.6038650397580376,1.0,0.0,100.0,0.0,41679.998779296875,57795.587158203125,99475.5859375,-0.00038498911671280833,-0.005244140625000671
2021-05-05 13:30:00-04:00,417.0150146484375,416.80999755859375,417.1289978027344,416.44000244140625,-0.3125907156066319,0.23301945932112467,-0.5456101749277565,1.0,0.0,100.0,0.0,41701.50146484375,57795.587158203125,99497.08862304688,0.00021616043116745587,-0.005029113769531857
2021-05-05 14:30:00-04:00,415.60009765625,417.0150146484375,417.2298889160156,415.1499938964844,-0.3362317651769331,0.16750272780065878,-0.5037344929775919,1.0,0.0,100.0,0.0,41560.009765625,57795.587158203125,99355.59692382812,-0.0014220687376572672,-0.006444030761719399
2021-05-05 15:30:00-04:00,415.7300109863281,415.605712890625,416.1400146484375,415.2900085449219,-0.3405587974531272,0.13054055641957174,-0.47109935387269897,1.0,0.0,100.0,0.0,41573.00109863281,57795.587158203125,99368.58825683594,0.00013075592528299929,-0.006314117431641231
2021-05-06 09:30:00-04:00,414.30999755859375,415.75,416.30999755859375,413.67498779296875,-0.45334533495366713,0.014203215135225489,-0.4675485500888926,1.0,0.0,100.0,0.0,41430.999755859375,57795.587158203125,99226.5869140625,-0.001429036532212824,-0.007734130859375576
2021-05-06 10:30:00-04:00,416.07000732421875,414.29998779296875,416.1000061035156,414.19000244140625,-0.39614488776095413,0.05712292986235079,-0.4532678176233049,1.0,0.0,100.0,0.0,41607.000732421875,57795.587158203125,99402.587890625,0.0017737280101646213,-0.005974121093750506
2021-05-06 11:30:00-04:00,417.5199890136719,416.0799865722656,417.5799865722656,415.9599914550781,-0.23114719592689426,0.17769649735712856,-0.4088436932840228,1.0,0.0,100.0,0.0,41751.99890136719,57795.587158203125,99547.58605957031,0.0014586961166931367,-0.0045241394042975225
2021-05-06 12:30:00-04:00,416.70001220703125,417.5249938964844,417.57000732421875,416.4100036621094,-0.16465259919726805,0.19535287526940381,-0.36000547446667186,1.0,0.0,100.0,0.0,41670.001220703125,57795.587158203125,99465.58837890625,-0.0008237033554484574,-0.00534411621093811
2021-05-06 13:30:00-04:00,415.92999267578125,416.7099914550781,416.9599914550781,415.739990234375,-0.17210536950369715,0.15032008397037983,-0.322425453474077,1.0,0.0,100.0,0.0,41592.999267578125,57795.587158203125,99388.58642578125,-0.000774156714698826,-0.006114135742188109
2021-05-06 14:30:00-04:00,417.0299987792969,415.92999267578125,417.2099914550781,415.6600036621094,-0.08823334516694104,0.18735368664570873,-0.27558703181264976,1.0,0.0,100.0,0.0,41702.99987792969,57795.587158203125,99498.58703613281,0.0011067730642664309,-0.0050141296386724266
2021-05-06 15:30:00-04:00,419.0849914550781,417.0299987792969,419.2099914550781,416.95001220703125,0.14241490268250345,0.3344015475961226,-0.19198664491361914,1.0,0.0,100.0,0.0,41908.49914550781,57795.587158203125,99704.08630371094,0.002065348601417716,-0.0029591369628912956
2021-05-07 09:30:00-04:00,422.135009765625,419.5400085449219,422.6700134277344,419.1618957519531,0.5648055614950067,0.6054337651269006,-0.040628203631893955,1.0,0.0,100.0,0.0,42213.5009765625,57795.587158203125,100009.08813476562,0.0030590705191924084,9.088134765566913e-05
2021-05-07 10:30:00-04:00,422.32000732421875,422.1400146484375,422.59991455078125,421.7699890136719,0.9040595232274313,0.7557501814874602,0.1483093417399711,1.0,0.0,100.0,0.0,42232.000732421875,57795.587158203125,100027.587890625,0.00018498074729422775,0.00027587890624958256
2021-05-07 11:30:00-04:00,422.0299987792969,422.3299865722656,422.81500244140625,421.9685974121094,1.1364195292835007,0.7904881500348236,0.345931379248677,1.0,0.0,100.0,0.0,42202.99987792969,57795.587158203125,99998.58703613281,-0.00028992855974796505,-1.4129638672311096e-05
2021-05-07 12:30:00-04:00,421.4949951171875,422.0299072265625,422.260009765625,421.45001220703125,1.2628389623582166,0.7335260664876316,0.5293128958705849,1.0,0.0,100.0,0.0,42149.49951171875,57795.587158203125,99945.08666992188,-0.0005350112216245817,-0.0005491333007816568
2021-05-07 13:30:00-04:00,422.2650146484375,421.4919128417969,422.2850036621094,421.2099914550781,1.408920258999558,0.7036858905031784,0.7052343684963795,1.0,0.0,100.0,0.0,42226.50146484375,57795.587158203125,100022.08862304688,0.0007704426069419235,0.00022088623046845335
2021-05-07 14:30:00-04:00,422.54998779296875,422.2601013183594,422.7900085449219,421.6099853515625,1.5300482464275547,0.65985110234494,0.8701971440826146,1.0,0.0,100.0,0.0,42254.998779296875,57795.587158203125,100050.5859375,0.00028491021178855824,0.0005058593749998064
2021-05-07 15:30:00-04:00,422.0899963378906,422.55999755859375,422.7900085449219,422.010009765625,1.5708181689769276,0.5604968199154503,1.0103213490614773,1.0,0.0,100.0,0.0,42208.99963378906,57795.587158203125,100004.58679199219,-0.00045975888173754864,4.586791992178263e-05
2021-05-10 09:30:00-04:00,421.6889953613281,422.5,422.739990234375,421.6700134277344,1.552870672342749,0.43403945862501736,1.1188312137177316,1.0,0.0,100.0,0.0,42168.89953613281,57795.587158203125,99964.48669433594,-0.00040098258432541556,-0.0003551330566406996
2021-05-10 10:30:00-04:00,422.2110900878906,421.67999267578125,422.3800048828125,421.0299987792969,1.5627612936531818,0.35514406394836007,1.2076172297048218,1.0,0.0,100.0,0.0,42221.10900878906,57795.587158203125,100016.69616699219,0.0005222802055282472,0.00016696166992180572
2021-05-10 11:30:00-04:00,422.1300048828125,422.2200012207031,422.6499938964844,421.92999267578125,1.546232774973987,0.2708924362153322,1.2753403387586548,1.0,0.0,100.0,0.0,42213.00048828125,57795.587158203125,100008.58764648438,-8.107166921689224e-05,8.587646484370381e-05
2021-05-10 12:30:00-04:00,421.7300109863281,422.1400146484375,422.2349853515625,421.6199951171875,1.4837538495088438,0.1667308086001511,1.3170230409086927,1.0,0.0,100.0,0.0,42173.00109863281,57795.587158203125,99968.58825683594,-0.00039995954937221967,-0.0003141174316406703
2021-05-10 13:30:00-04:00,419.7699890136719,421.7237854003906,421.7900085449219,419.4800109863281,1.2615392194936703,-0.04438705713201796,1.3059262766256883,0.0,-1.0,0.0,-100.0,0.0,99772.58605957031,99772.58605957031,-0.001960637843179902,-0.002274139404296882
2021-05-10 14:30:00-04:00,419.44500732421875,419.7757873535156,419.8800048828125,418.739990234375,1.0471384575653815,-0.20703025524824548,1.254168712813627,0.0,0.0,0.0,0.0,0.0,99772.58605957031,99772.58605957031,0.0,-0.002274139404296882
2021-05-10 15:30:00-04:00,417.9700012207031,419.44500732421875,419.79998779296875,417.80999755859375,0.7495631462862207,-0.40368445322192503,1.1532475995081457,0.0,0.0,0.0,0.0,0.0,99772.58605957031,99772.58605957031,0.0,-0.002274139404296882
