Date,Close,Open,High,Volume,Low
2021-04-29 13:30:00-04:00,419.2900085449219,418.4649963378906,419.3900146484375,5757193,418.1300048828125
2021-04-29 14:30:00-04:00,419.5799865722656,419.2900085449219,420.489990234375,11397081,419.2900085449219
2021-04-29 15:30:00-04:00,420.0,419.5799865722656,420.2900085449219,11958712,419.510009765625
2021-04-30 09:30:00-04:00,418.4779968261719,417.44000244140625,418.5400085449219,10530530,417.4100036621094
2021-04-30 10:30:00-04:00,416.92999267578125,418.4750061035156,418.4800109863281,10146346,416.8299865722656
2021-04-30 11:30:00-04:00,417.67999267578125,416.92999267578125,417.8900146484375,7237863,416.7099914550781
2021-04-30 12:30:00-04:00,417.7300109863281,417.69500732421875,417.80999755859375,4288824,417.10009765625
2021-04-30 13:30:00-04:00,417.260009765625,417.7300109863281,417.8999938964844,9436183,416.3800048828125
2021-04-30 14:30:00-04:00,417.4901123046875,417.2699890136719,417.5299987792969,8830691,416.57000732421875
2021-04-30 15:30:00-04:00,417.29998779296875,417.4750061035156,417.57000732421875,24436460,416.3399963378906
2021-05-03 09:30:00-04:00,419.3500061035156,419.42999267578125,419.8399963378906,12084868,418.6199951171875
2021-05-03 10:30:00-04:00,418.2300109863281,419.3500061035156,419.739990234375,9180911,418.1700134277344
2021-05-03 11:30:00-04:00,418.42498779296875,418.2250061035156,418.9599914550781,4893925,418.1400146484375
2021-05-03 12:30:00-04:00,418.3450012207031,418.4100036621094,418.7099914550781,4515965,418.17999267578125
2021-05-03 13:30:00-04:00,418.93499755859375,418.3450012207031,418.9800109863281,10434360,418.2850036621094
2021-05-03 14:30:00-04:00,418.6000061035156,418.93499755859375,419.2699890136719,8954359,418.4599914550781
2021-05-03 15:30:00-04:00,418.17999267578125,418.6099853515625,418.6400146484375,12587099,417.6650085449219
2021-05-04 09:30:00-04:00,414.32501220703125,416.30499267578125,416.6000061035156,24096294,413.1499938964844
2021-05-04 10:30:00-04:00,412.9180908203125,414.32000732421875,414.5,14565979,411.9649963378906
2021-05-04 11:30:00-04:00,413.4700012207031,412.9180908203125,413.510009765625,11991338,411.6700134277344
2021-05-04 12:30:00-04:00,413.69000244140625,413.4700012207031,413.92999267578125,6524179,412.5899963378906
2021-05-04 13:30:00-04:00,413.7550048828125,413.6830139160156,414.2799987792969,8407935,413.19000244140625
2021-05-04 14:30:00-04:00,413.8800048828125,413.7500915527344,414.3999938964844,8887006,413.4809875488281
2021-05-04 15:30:00-04:00,415.6400146484375,413.87298583984375,415.6600036621094,17345170,413.6099853515625
2021-05-05 09:30:00-04:00,415.82000732421875,417.260009765625,417.3800048828125,13452641,414.94000244140625
2021-05-05 10:30:00-04:00,416.6400146484375,415.81500244140625,416.9100036621094,6764497,415.69000244140625
2021-05-05 11:30:00-04:00,417.18310546875,416.6300048828125,417.6300048828125,5189581,416.6000061035156
2021-05-05 12:30:00-04:00,416.79998779296875,417.18499755859375,417.30010986328125,5786292,416.3299865722656
2021-05-05 13:30:00-04:00,417.0150146484375,416.80999755859375,417.1289978027344,0,416.44000244140625
2021-05-05 14:30:00-04:00,415.60009765625,417.0150146484375,417.2298889160156,8694015,415.1499938964844
2021-05-05 15:30:00-04:00,415.7300109863281,415.605712890625,416.1400146484375,8949756,415.2900085449219
2021-05-06 09:30:00-04:00,414.30999755859375,415.75,416.30999755859375,14511670,413.67498779296875
2021-05-06 10:30:00-04:00,416.07000732421875,414.29998779296875,416.1000061035156,7694413,414.19000244140625
2021-05-06 11:30:00-04:00,417.5199890136719,416.0799865722656,417.5799865722656,9392394,415.9599914550781
2021-05-06 12:30:00-04:00,416.70001220703125,417.5249938964844,417.57000732421875,5991289,416.4100036621094
2021-05-06 13:30:00-04:00,415.92999267578125,416.7099914550781,416.9599914550781,6230529,415.739990234375
2021-05-06 14:30:00-04:00,417.0299987792969,415.92999267578125,417.2099914550781,8550227,415.6600036621094
2021-05-06 15:30:00-04:00,419.0849914550781,417.0299987792969,419.2099914550781,14577630,416.95001220703125
2021-05-07 09:30:00-04:00,422.135009765625,419.5400085449219,422.6700134277344,17985434,419.1618957519531
2021-05-07 10:30:00-04:00,422.32000732421875,422.1400146484375,422.59991455078125,7122455,421.7699890136719
2021-05-07 11:30:00-04:00,422.0299987792969,422.3299865722656,422.81500244140625,5930404,421.9685974121094
2021-05-07 12:30:00-04:00,421.4949951171875,422.0299072265625,422.260009765625,6509012,421.45001220703125
2021-05-07 13:30:00-04:00,422.2650146484375,421.4919128417969,422.2850036621094,5156125,421.2099914550781
2021-05-07 14:30:00-04:00,422.54998779296875,422.2601013183594,422.7900085449219,7917143,421.6099853515625
2021-05-07 15:30:00-04:00,422.0899963378906,422.55999755859375,422.7900085449219,10049762,422.010009765625
2021-05-10 09:30:00-04:00,421.6889953613281,422.5,422.739990234375,11138388,421.6700134277344
2021-05-10 10:30:00-04:00,422.2110900878906,421.67999267578125,422.3800048828125,9741458,421.0299987792969
2021-05-10 11:30:00-04:00,422.1300048828125,422.2200012207031,422.6499938964844,5351936,421.92999267578125
2021-05-10 12:30:00-04:00,421.7300109863281,422.1400146484375,422.2349853515625,4245854,421.6199951171875
2021-05-10 13:30:00-04:00,419.7699890136719,421.7237854003906,421.7900085449219,10090833,419.4800109863281
2021-05-10 14:30:00-04:00,419.44500732421875,419.7757873535156,419.8800048828125,14327189,418.739990234375
2021-05-10 15:30:00-04:00,417.9700012207031,419.44500732421875,419.79998779296875,18172830,417.80999755859375
2021-05-11 09:30:00-04:00,411.8500061035156,412.92999267578125,415.2699890136719,30414894,411.80999755859375
2021-05-11 10:30:00-04:00,413.8800048828125,411.8599853515625,413.8999938964844,20137373,410.05999755859375
2021-05-11 11:30:00-04:00,413.42999267578125,413.8800048828125,414.45001220703125,9986669,413.1099853515625
2021-05-11 12:30:00-04:00,414.1482849121094,413.43499755859375,414.19000244140625,9459987,412.0429992675781
2021-05-11 13:30:00-04:00,414.7300109863281,414.1449890136719,414.7799987792969,9443046,413.2099914550781
2021-05-11 14:30:00-04:00,414.44000244140625,414.7200012207031,415.0299987792969,11827928,413.1400146484375
2021-05-11 15:30:00-04:00,414.25,414.4400939941406,414.5899963378906,17779301,412.6600036621094
2021-05-12 09:30:00-04:00,410.3501892089844,411.69000244140625,412.5899963378906,20319569,410.3399963378906
2021-05-12 10:30:00-04:00,409.55999755859375,410.3699951171875,410.7300109863281,14971213,408.739990234375
2021-05-12 11:30:00-04:00,407.7250061035156,409.5400085449219,409.7799987792969,13683102,406.7200012207031
2021-05-12 12:30:00-04:00,407.4989013671875,407.70001220703125,408.6099853515625,13692847,407.010009765625
2021-05-12 13:30:00-04:00,406.7300109863281,407.5,407.8900146484375,12639697,406.4200134277344
2021-05-12 14:30:00-04:00,405.7298889160156,406.7099914550781,408.25,14949788,405.3999938964844
2021-05-12 15:30:00-04:00,405.42999267578125,405.7298889160156,406.57000732421875,30740741,404.6499938964844
2021-05-13 09:30:00-04:00,411.25,407.07000732421875,411.45001220703125,23383567,407.0199890136719
2021-05-13 10:30:00-04:00,409.8500061035156,411.239990234375,412.0199890136719,12688875,409.6600036621094
2021-05-13 11:30:00-04:00,410.6499938964844,409.8500061035156,410.8299865722656,10535861,409.2101135253906
2021-05-13 12:30:00-04:00,409.0799865722656,410.6499938964844,411.1300048828125,10245217,408.6300048828125
2021-05-13 13:30:00-04:00,411.1400146484375,409.07000732421875,411.1889953613281,13795923,407.8399963378906
2021-05-13 14:30:00-04:00,411.6300048828125,411.1400146484375,411.8999938964844,12359838,410.760009765625
2021-05-13 15:30:00-04:00,410.260009765625,411.6199951171875,412.3500061035156,17900060,410.2099914550781
2021-05-14 09:30:00-04:00,414.44000244140625,413.2099914550781,415.2200012207031,18539442,413.17999267578125
2021-05-14 10:30:00-04:00,415.489990234375,414.42999267578125,415.6700134277344,9479509,414.0799865722656
2021-05-14 11:30:00-04:00,415.8999938964844,415.489990234375,416.02301025390625,5985255,415.2699890136719
2021-05-14 12:30:00-04:00,416.375,415.8999938964844,416.44000244140625,4600340,415.7799987792969
2021-05-14 13:30:00-04:00,416.7300109863281,416.3800048828125,416.95001220703125,5069362,416.1600036621094
2021-05-14 14:30:00-04:00,417.0299987792969,416.7300109863281,417.489990234375,8300016,416.7099914550781
2021-05-14 15:30:00-04:00,416.54998779296875,417.0400085449219,417.3800048828125,18846165,416.29998779296875
2021-05-17 09:30:00-04:00,414.3500061035156,415.4800109863281,416.3900146484375,16823056,414.1400146484375
2021-05-17 10:30:00-04:00,414.2099914550781,414.3500061035156,415.4100036621094,9579690,413.80999755859375
2021-05-17 11:30:00-04:00,414.69000244140625,414.2099914550781,414.7900085449219,7704155,413.8399963378906
2021-05-17 12:30:00-04:00,414.0199890136719,414.67999267578125,415.1199951171875,4596444,413.7200012207031
2021-05-17 13:30:00-04:00,414.54998779296875,414.010009765625,414.6400146484375,5718622,413.3599853515625
2021-05-17 14:30:00-04:00,414.95001220703125,414.55938720703125,415.70001220703125,7547525,414.15008544921875
2021-05-17 15:30:00-04:00,415.5400085449219,414.9599914550781,415.6300048828125,8513354,414.7699890136719
2021-05-18 09:30:00-04:00,415.7699890136719,415.79998779296875,416.05999755859375,12861837,414.4599914550781
2021-05-18 10:30:00-04:00,415.5199890136719,415.7699890136719,415.9800109863281,5988581,415.2699890136719
2021-05-18 11:30:00-04:00,415.4118957519531,415.5199890136719,415.5799865722656,4992470,414.75
2021-05-18 12:30:00-04:00,415.5249938964844,415.375,415.57000732421875,3435017,414.9599914550781
2021-05-18 13:30:00-04:00,414.4100036621094,415.5400085449219,415.5899963378906,4693713,414.3299865722656
2021-05-18 14:30:00-04:00,414.2699890136719,414.3999938964844,414.5,8210019,413.1000061035156
2021-05-18 15:30:00-04:00,411.9800109863281,414.2799987792969,414.5899963378906,13262434,411.7699890136719
2021-05-19 09:30:00-04:00,406.94000244140625,406.5,407.6400146484375,26760690,405.3299865722656
2021-05-19 10:30:00-04:00,408.125,406.94000244140625,408.3399963378906,13745148,405.3800048828125
2021-05-19 11:30:00-04:00,408.94000244140625,408.0899963378906,409.2900085449219,9408413,407.2300109863281
2021-05-19 12:30:00-04:00,409.875,408.9700012207031,410.25,7806992,408.739990234375
2021-05-19 13:30:00-04:00,410.07000732421875,409.8500061035156,410.5199890136719,11511931,407.5899963378906
2021-05-19 14:30:00-04:00,409.9588928222656,410.04998779296875,410.55999755859375,14334605,407.6000061035156
2021-05-19 15:30:00-04:00,410.8800048828125,409.9595947265625,411.04998779296875,14658490,408.6650085449219
2021-05-20 09:30:00-04:00,413.6600036621094,411.79998779296875,413.69500732421875,16297821,411.6700134277344
2021-05-20 10:30:00-04:00,414.8550109863281,413.6600036621094,414.8800048828125,8629241,413.3900146484375
2021-05-20 11:30:00-04:00,414.70001220703125,414.8580017089844,416.1400146484375,9793988,414.6499938964844
2021-05-20 12:30:00-04:00,415.4049987792969,414.7099914550781,415.4849853515625,6126586,414.1000061035156
2021-05-20 13:30:00-04:00,415.57000732421875,415.4100036621094,415.57000732421875,5104781,414.57000732421875
2021-05-20 14:30:00-04:00,416.6000061035156,415.57000732421875,416.625,8271787,415.2300109863281
2021-05-20 15:30:00-04:00,415.25,416.5899963378906,416.6000061035156,17206220,414.9200134277344
2021-05-21 09:30:00-04:00,416.7900085449219,417.1300048828125,418.20001220703125,16240581,416.7699890136719
2021-05-21 10:30:00-04:00,416.29998779296875,416.7900085449219,417.3500061035156,9088025,416.2300109863281
2021-05-21 11:30:00-04:00,415.5,416.29998779296875,416.760009765625,7155956,415.1199951171875
2021-05-21 12:30:00-04:00,415.44000244140625,415.489990234375,415.68499755859375,6254086,414.45001220703125
2021-05-21 13:30:00-04:00,415.46429443359375,415.45001220703125,416.19000244140625,4530318,415.3500061035156
2021-05-21 14:30:00-04:00,416.0050048828125,415.4700012207031,416.25,9796775,414.9599914550781
2021-05-21 15:30:00-04:00,414.9599914550781,416.010009765625,416.0199890136719,15535384,414.70001220703125
2021-05-24 09:30:00-04:00,419.010009765625,417.3399963378906,419.2950134277344,11352293,417.0799865722656
2021-05-24 10:30:00-04:00,419.54998779296875,419.010009765625,419.5899963378906,5240754,418.989990234375
2021-05-24 11:30:00-04:00,418.9700012207031,419.548095703125,419.67999267578125,4186010,418.9100036621094
2021-05-24 12:30:00-04:00,419.625,418.9800109863281,419.6300048828125,4264686,418.9714050292969
2021-05-24 13:30:00-04:00,420.04998779296875,419.6300048828125,420.17999267578125,4154822,419.5899963378906
2021-05-24 14:30:00-04:00,419.94500732421875,420.0519104003906,420.32000732421875,6681087,419.8599853515625
2021-05-24 15:30:00-04:00,419.1199951171875,419.95001220703125,419.989990234375,10950104,418.94000244140625
2021-05-25 09:30:00-04:00,419.4599914550781,420.3299865722656,420.7099914550781,11169545,419.17999267578125
2021-05-25 10:30:00-04:00,418.5350036621094,419.4649963378906,419.6000061035156,7274295,418.4209899902344
2021-05-25 11:30:00-04:00,419.2749938964844,418.5350036621094,419.42999267578125,7020074,417.94000244140625
2021-05-25 12:30:00-04:00,419.0950012207031,419.2749938964844,419.44000244140625,4195572,418.3800048828125
2021-05-25 13:30:00-04:00,418.3299865722656,419.1000061035156,419.20001220703125,4684500,418.2200012207031
2021-05-25 14:30:00-04:00,418.44000244140625,418.3299865722656,418.760009765625,6707867,417.7969055175781
2021-05-25 15:30:00-04:00,418.25,418.45001220703125,418.489990234375,11874215,417.6199951171875
2021-05-26 09:30:00-04:00,418.7311096191406,418.8699951171875,419.19000244140625,7745929,417.760009765625
2021-05-26 10:30:00-04:00,418.9800109863281,418.7311096191406,419.3500061035156,4680777,418.55999755859375
2021-05-26 11:30:00-04:00,419.29010009765625,418.9700012207031,419.45001220703125,3971494,418.69000244140625
2021-05-26 12:30:00-04:00,419.2598876953125,419.29010009765625,419.6099853515625,3217170,419.0400085449219
2021-05-26 13:30:00-04:00,419.0899963378906,419.2598876953125,419.2850036621094,4395411,418.44000244140625
2021-05-26 14:30:00-04:00,418.95001220703125,419.0899963378906,419.17999267578125,5353097,418.625
2021-05-26 15:30:00-04:00,419.0400085449219,418.9422912597656,419.1199951171875,9840238,418.55999755859375
2021-05-27 09:30:00-04:00,420.3399963378906,420.1700134277344,420.6300048828125,10432766,419.7900085449219
2021-05-27 10:30:00-04:00,419.75,420.3399963378906,420.7200012207031,6124267,419.75
2021-05-27 11:30:00-04:00,420.2882080078125,419.75,420.42999267578125,4270431,419.4599914550781
2021-05-27 12:30:00-04:00,419.9100036621094,420.2900085449219,420.3800048828125,2717939,419.8900146484375
2021-05-27 13:30:00-04:00,419.5799865722656,419.9100036621094,419.9700012207031,5599191,419.20001220703125
2021-05-27 14:30:00-04:00,419.4200134277344,419.5704040527344,419.7200012207031,7764093,419.1199951171875
2021-05-27 15:30:00-04:00,419.2099914550781,419.43499755859375,420.1000061035156,13723620,419.1600036621094
2021-05-28 09:30:00-04:00,420.07000732421875,420.9700012207031,421.0899963378906,9246430,419.96551513671875
2021-05-28 10:30:00-04:00,420.70001220703125,420.07000732421875,420.7900085449219,4690413,420.07000732421875
2021-05-28 11:30:00-04:00,421.125,420.7099914550781,421.25,5910568,420.6700134277344
2021-05-28 12:30:00-04:00,420.6600036621094,421.125,421.2200012207031,4245845,420.53009033203125
2021-05-28 13:30:00-04:00,420.79998779296875,420.6600036621094,420.8299865722656,4867596,420.4700012207031
2021-05-28 14:30:00-04:00,420.65008544921875,420.79998779296875,420.9100036621094,6128749,420.42999267578125
2021-05-28 15:30:00-04:00,420.0199890136719,420.6499938964844,420.9599914550781,15464110,419.7900085449219
2021-06-01 09:30:00-04:00,420.4471130371094,422.57000732421875,422.7200012207031,13216744,419.9100036621094
2021-06-01 10:30:00-04:00,420.2200012207031,420.44500732421875,420.70001220703125,9671739,419.44000244140625
2021-06-01 11:30:00-04:00,420.0249938964844,420.2200012207031,420.4750061035156,4687040,419.7349853515625
2021-06-01 12:30:00-04:00,419.32501220703125,420.0210876464844,420.239990234375,3796304,419.20001220703125
2021-06-01 13:30:00-04:00,420.0350036621094,419.32000732421875,420.04998779296875,3584061,419.2449951171875
2021-06-01 14:30:00-04:00,419.8641052246094,420.0350036621094,420.3800048828125,6386754,419.8500061035156
2021-06-01 15:30:00-04:00,419.6300048828125,419.864990234375,420.0,7661395,419.45001220703125
2021-06-02 09:30:00-04:00,420.8399963378906,420.19000244140625,420.97808837890625,8281867,419.54998779296875
2021-06-02 10:30:00-04:00,421.07501220703125,420.8500061035156,421.2300109863281,5782040,420.4849853515625
2021-06-02 11:30:00-04:00,420.4100036621094,421.07501220703125,421.19000244140625,3001307,420.260009765625
2021-06-02 12:30:00-04:00,419.8349914550781,420.3999938964844,420.5299987792969,4100986,419.5899963378906
2021-06-02 13:30:00-04:00,419.7900085449219,419.8399963378906,420.0400085449219,4428527,419.2900085449219
2021-06-02 14:30:00-04:00,419.77899169921875,419.7900085449219,420.04998779296875,5322991,419.6499938964844
2021-06-02 15:30:00-04:00,420.3699951171875,419.7749938964844,420.4700012207031,10971648,419.5799865722656
2021-06-03 09:30:00-04:00,417.6400146484375,418.0,418.1700134277344,16091617,416.2799987792969
2021-06-03 10:30:00-04:00,419.67498779296875,417.6300048828125,419.989990234375,10732849,417.260009765625
2021-06-03 11:30:00-04:00,419.32501220703125,419.6700134277344,419.7799987792969,6018576,418.92999267578125
2021-06-03 12:30:00-04:00,419.80499267578125,419.3269958496094,419.8599853515625,4845065,418.8800048828125
2021-06-03 13:30:00-04:00,419.04998779296875,419.79998779296875,419.8999938964844,4166371,419.010009765625
2021-06-03 14:30:00-04:00,419.1700134277344,419.0400085449219,419.2900085449219,5405135,418.739990234375
2021-06-03 15:30:00-04:00,418.8299865722656,419.17999267578125,419.45001220703125,6759175,418.7300109863281
2021-06-04 09:30:00-04:00,421.364990234375,420.8299865722656,421.6449890136719,11661803,420.7650146484375
2021-06-04 10:30:00-04:00,421.8699951171875,421.364990234375,422.0199890136719,5861601,421.32000732421875
2021-06-04 11:30:00-04:00,421.6099853515625,421.8699951171875,421.9100036621094,3042194,421.4599914550781
2021-06-04 12:30:00-04:00,421.82000732421875,421.6199951171875,422.0199890136719,2117514,421.6199951171875
2021-06-04 13:30:00-04:00,422.41900634765625,421.82000732421875,422.41900634765625,5958561,421.82000732421875
2021-06-04 14:30:00-04:00,422.4800109863281,422.4150085449219,422.6499938964844,6041854,422.3399963378906
2021-06-04 15:30:00-04:00,422.5799865722656,422.4700012207031,422.9200134277344,12446081,422.3599853515625
2021-06-07 09:30:00-04:00,421.6199951171875,422.5899963378906,422.7799987792969,8544273,421.4700012207031
