Date,Close,Open,High,Low,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,MACD_Entry/Exit,side,cost/proceeds,trade_volume,shares,value
2021-04-22 13:30:00-04:00,413.0790100097656,414.69000244140625,414.760009765625,411.1300048828125,0.26039496557291386,0.0036458337289437814,0.2567491318439701,0.0,hold,,,200.0,
2021-04-22 14:30:00-04:00,412.17498779296875,413.0799865722656,413.45001220703125,411.7598876953125,0.04288101064167904,-0.17109449696183285,0.2139755076035119,-2.0,sell,82434.99755859375,-100.0,0.0,-41217.498779296875
2021-04-22 15:30:00-04:00,412.32000732421875,412.1700134277344,413.04998779296875,412.05999755859375,-0.11645606848554735,-0.2643452608712474,0.14788919238570003,0.0,hold,,,0.0,
2021-04-23 09:30:00-04:00,414.3500061035156,412.8699951171875,414.4700012207031,412.7900085449219,-0.07802845214854415,-0.18073411562739533,0.1027056634788512,0.0,hold,,,0.0,
2021-04-23 10:30:00-04:00,416.1499938964844,414.3487854003906,416.3399963378906,414.2330017089844,0.09655663760753441,-0.004919220697053431,0.10147585830458784,0.0,hold,,,0.0,
2021-04-23 11:30:00-04:00,416.4150085449219,416.1549987792969,416.54998779296875,416.0150146484375,0.2533802367207727,0.12152350273294787,0.13185673398782483,2.0,buy,-41641.50085449219,100.0,100.0,41641.50085449219
2021-04-23 12:30:00-04:00,417.0450134277344,416.4150085449219,417.2799987792969,416.3999938964844,0.4236170046068537,0.2334082164952231,0.1902087881116306,0.0,hold,,,100.0,
2021-04-23 13:30:00-04:00,417.0150146484375,417.04998779296875,417.3800048828125,416.75,0.5497727804755641,0.2876511938911468,0.2621215865844173,0.0,hold,,,100.0,
2021-04-23 14:30:00-04:00,417.7850036621094,417.0150146484375,417.8599853515625,416.92999267578125,0.7037711839650456,0.3533196779045026,0.350451506060543,0.0,hold,,,100.0,
2021-04-23 15:30:00-04:00,416.7200012207031,417.7799987792969,418.25,416.6400146484375,0.7314475596469947,0.3047968428691613,0.4266507167778334,0.0,hold,,,100.0,
2021-04-26 09:30:00-04:00,417.8179931640625,417.44000244140625,418.1700134277344,417.20001220703125,0.832384845937554,0.3245873033277764,0.5077975426097776,0.0,hold,,,100.0,
2021-04-26 10:30:00-04:00,417.9200134277344,417.8299865722656,418.1499938964844,417.6199951171875,0.9101192668178442,0.3218573793664532,0.588261887451391,0.0,hold,,,100.0,
2021-04-26 11:30:00-04:00,417.4100036621094,417.9100036621094,417.9549865722656,417.2799987792969,0.9199660338757099,0.26536331713945516,0.6546027167362547,0.0,hold,,,100.0,
2021-04-26 12:30:00-04:00,417.3999938964844,417.4010925292969,417.80999755859375,417.3009948730469,0.9163982941831819,0.20943646195754173,0.7069618322256401,0.0,hold,,,100.0,
2021-04-26 13:30:00-04:00,417.9200134277344,417.40008544921875,417.95001220703125,417.2950134277344,0.9446428106585358,0.19014478274631652,0.7544980279122193,0.0,hold,,,100.0,
2021-04-26 14:30:00-04:00,417.29998779296875,417.91900634765625,418.2200012207031,417.17999267578125,0.9065458107002087,0.12163822623039144,0.7849075844698172,0.0,hold,,,100.0,
2021-04-26 15:30:00-04:00,417.6400146484375,417.30499267578125,417.93499755859375,416.9700012207031,0.8934913768590604,0.08686703391139461,0.8066243429476658,0.0,hold,,,100.0,
2021-04-27 09:30:00-04:00,417.2200012207031,417.92999267578125,417.989990234375,416.29998779296875,0.8395759615020779,0.02636129484352956,0.8132146666585484,0.0,hold,,,100.0,
2021-04-27 10:30:00-04:00,417.19500732421875,417.2300109863281,417.3900146484375,416.5299987792969,0.7857729068846311,-0.021953407819133908,0.807726314703765,-2.0,sell,41719.500732421875,-100.0,0.0,-41719.500732421875
2021-04-27 11:30:00-04:00,417.6700134277344,417.19000244140625,417.7349853515625,417.1499938964844,0.7725570642951425,-0.028135400326897986,0.8006924646220405,0.0,hold,,,0.0,
2021-04-27 12:30:00-04:00,417.3450012207031,417.6700134277344,417.67999267578125,416.9800109863281,0.7274718028531311,-0.05857652941512759,0.7860483322682587,0.0,hold,,,0.0,
2021-04-27 13:30:00-04:00,417.5498962402344,417.3399963378906,417.5799865722656,417.07000732421875,0.700203217208923,-0.0686760920474686,0.7688793092563916,0.0,hold,,,0.0,
2021-04-27 14:30:00-04:00,417.8410949707031,417.54901123046875,417.95001220703125,417.2850036621094,0.6940889452206989,-0.05983229122855427,0.7539212364492531,0.0,hold,,,0.0,
2021-04-27 15:30:00-04:00,417.4800109863281,417.8550109863281,418.1400146484375,417.260009765625,0.6525842952488006,-0.081069552960362,0.7336538482091626,0.0,hold,,,0.0,
2021-04-28 09:30:00-04:00,418.1549987792969,417.80999755859375,418.45001220703125,417.32000732421875,0.6664747290944888,-0.053743295291739046,0.7202180243862278,0.0,hold,,,0.0,
2021-04-28 10:30:00-04:00,417.9200134277344,418.1554870605469,418.2300109863281,417.7099914550781,0.6510171238166436,-0.05536072045566742,0.706377844272311,0.0,hold,,,0.0,
2021-04-28 11:30:00-04:00,417.614990234375,417.918212890625,417.92999267578125,417.1199951171875,0.6071551313357872,-0.07937817034921912,0.6865333016850064,0.0,hold,,,0.0,
2021-04-28 12:30:00-04:00,417.79998779296875,417.6155090332031,417.8900146484375,417.5201110839844,0.5806288156180699,-0.08472358885354925,0.6653524044716191,0.0,hold,,,0.0,
2021-04-28 13:30:00-04:00,417.67999267578125,417.79998779296875,418.2200012207031,416.8999938964844,0.5436569769682364,-0.09735634200270615,0.6410133189709426,0.0,hold,,,0.0,
2021-04-28 14:30:00-04:00,417.9599914550781,417.67138671875,419.010009765625,417.1099853515625,0.5308310005685826,-0.08814585472188807,0.6189768552904706,0.0,hold,,,0.0,
2021-04-28 15:30:00-04:00,417.3500061035156,417.9700012207031,418.17999267578125,417.0199890136719,0.46607300240356153,-0.12232308230952726,0.5883960847130888,0.0,hold,,,0.0,
2021-04-29 09:30:00-04:00,418.9200134277344,420.32000732421875,420.7200012207031,418.6700134277344,0.5352680553184541,-0.042502423515707766,0.5777704788341619,0.0,hold,,,0.0,
2021-04-29 10:30:00-04:00,418.4599914550781,418.92999267578125,418.9700012207031,417.5400085449219,0.5466838732556312,-0.02486928446282466,0.5715531577184558,0.0,hold,,,0.0,
2021-04-29 11:30:00-04:00,417.135009765625,418.4800109863281,418.489990234375,416.44000244140625,0.4437013294807457,-0.10228146259016813,0.5459827920709138,0.0,hold,,,0.0,
2021-04-29 12:30:00-04:00,418.4700012207031,417.135009765625,418.5299987792969,416.8599853515625,0.4644556197547445,-0.0652217378529355,0.52967735760768,0.0,hold,,,0.0,
2021-04-29 13:30:00-04:00,419.2900085449219,418.4649963378906,419.3900146484375,418.1300048828125,0.540836851733161,0.008927595300384783,0.5319092564327762,2.0,buy,-41929.00085449219,100.0,100.0,41929.00085449219
2021-04-29 14:30:00-04:00,419.5799865722656,419.2900085449219,420.489990234375,419.2900085449219,0.6176484647040184,0.06859136661699372,0.5490570980870246,0.0,hold,,,100.0,
2021-04-29 15:30:00-04:00,420.0,419.5799865722656,420.2900085449219,419.510009765625,0.7042951190765621,0.1241904167916299,0.5801047022849322,0.0,hold,,,100.0,
2021-04-30 09:30:00-04:00,418.4779968261719,417.44000244140625,418.5400085449219,417.4100036621094,0.6427411606974829,0.05010916673004051,0.5926319939674424,0.0,hold,,,100.0,
2021-04-30 10:30:00-04:00,416.92999267578125,418.4750061035156,418.4800109863281,416.8299865722656,0.4637029287659402,-0.10314325216120168,0.5668461809271419,-2.0,sell,41692.999267578125,-100.0,0.0,-41692.999267578125
2021-04-30 11:30:00-04:00,417.67999267578125,416.92999267578125,417.8900146484375,416.7099914550781,0.37797550569973737,-0.15109654018192364,0.529072045881661,0.0,hold,,,0.0,
2021-04-30 12:30:00-04:00,417.7300109863281,417.69500732421875,417.80999755859375,417.10009765625,0.3104927972361793,-0.17486339891638542,0.4853561961525647,0.0,hold,,,0.0,
2021-04-30 13:30:00-04:00,417.260009765625,417.7300109863281,417.8999938964844,416.3800048828125,0.21659037502507772,-0.21501265690198962,0.43160303192706734,0.0,hold,,,0.0,
2021-04-30 14:30:00-04:00,417.4901123046875,417.2699890136719,417.5299987792969,416.57000732421875,0.15890759293273504,-0.21815635119546584,0.3770639441282009,0.0,hold,,,0.0,
2021-04-30 15:30:00-04:00,417.29998779296875,417.4750061035156,417.57000732421875,416.3399963378906,0.09673698958442856,-0.22426156363501787,0.3209985532194464,0.0,hold,,,0.0,
2021-05-03 09:30:00-04:00,419.3500061035156,419.42999267578125,419.8399963378906,418.6199951171875,0.2104596357844457,-0.08843113394800056,0.29889076973244627,0.0,hold,,,0.0,
2021-05-03 10:30:00-04:00,418.2300109863281,419.3500061035156,419.739990234375,418.1700134277344,0.20781583487450916,-0.0728599478863497,0.28067578276085886,0.0,hold,,,0.0,
2021-05-03 11:30:00-04:00,418.42498779296875,418.2250061035156,418.9599914550781,418.1400146484375,0.21892991463579392,-0.04939669450005196,0.2683266091358459,0.0,hold,,,0.0,
2021-05-03 12:30:00-04:00,418.3450012207031,418.4100036621094,418.7099914550781,418.17999267578125,0.21876190395880712,-0.03965176414163102,0.25841366810043814,0.0,hold,,,0.0,
2021-05-03 13:30:00-04:00,418.93499755859375,418.3450012207031,418.9800109863281,418.2850036621094,0.26320249344291824,0.003831060273984055,0.2593714331689342,2.0,buy,-41893.499755859375,100.0,100.0,41893.499755859375
2021-05-03 14:30:00-04:00,418.6000061035156,418.93499755859375,419.2699890136719,418.4599914550781,0.2682981954149568,0.007141409796818099,0.2611567856181387,0.0,hold,,,100.0,
2021-05-03 15:30:00-04:00,418.17999267578125,418.6099853515625,418.6400146484375,417.6650085449219,0.2357276805547599,-0.02034328405070307,0.25607096460546297,-2.0,sell,41817.999267578125,-100.0,0.0,-41817.999267578125
2021-05-04 09:30:00-04:00,414.32501220703125,416.30499267578125,416.6000061035156,413.1499938964844,-0.09999669390043664,-0.28485412680471967,0.18485743290428305,0.0,hold,,,0.0,
2021-05-04 10:30:00-04:00,412.9180908203125,414.32000732421875,414.5,411.9649963378906,-0.4741220928397638,-0.5271836205952375,0.05306152775547368,0.0,hold,,,0.0,
2021-05-04 11:30:00-04:00,413.4700012207031,412.9180908203125,413.510009765625,411.6700134277344,-0.7178101416318441,-0.6166973355098542,-0.10111280612198989,0.0,hold,,,0.0,
2021-05-04 12:30:00-04:00,413.69000244140625,413.4700012207031,413.92999267578125,412.5899963378906,-0.8830036991007546,-0.6255127143830117,-0.25749098471774284,0.0,hold,,,0.0,
2021-05-04 13:30:00-04:00,413.7550048828125,413.6830139160156,414.2799987792969,413.19000244140625,-0.9971807508050006,-0.5917518128698062,-0.4054289379351944,0.0,hold,,,0.0,
2021-05-04 14:30:00-04:00,413.8800048828125,413.7500915527344,414.3999938964844,413.4809875488281,-1.0653003126723775,-0.5278970997897464,-0.537403212882631,0.0,hold,,,0.0,
2021-05-04 15:30:00-04:00,415.6400146484375,413.87298583984375,415.6600036621094,413.6099853515625,-0.9661305258499624,-0.3429818503738651,-0.6231486754760973,0.0,hold,,,0.0,
2021-05-05 09:30:00-04:00,415.82000732421875,417.260009765625,417.3800048828125,414.94000244140625,-0.8630649748487258,-0.1919330394981028,-0.671131935350623,0.0,hold,,,0.0,
2021-05-05 10:30:00-04:00,416.6400146484375,415.81500244140625,416.9100036621094,415.69000244140625,-0.7070664235585014,-0.028747590566302605,-0.6783188329921988,0.0,hold,,,0.0,
2021-05-05 11:30:00-04:00,417.18310546875,416.6300048828125,417.6300048828125,416.6000061035156,-0.5334641151032997,0.11588377431111929,-0.649347889414419,2.0,buy,-41718.310546875,100.0,100.0,41718.310546875
2021-05-05 12:30:00-04:00,416.79998779296875,417.18499755859375,417.30010986328125,416.3299865722656,-0.42193364113251164,0.181931398625526,-0.6038650397580376,0.0,hold,,,100.0,
2021-05-05 13:30:00-04:00,417.0150146484375,416.80999755859375,417.1289978027344,416.44000244140625,-0.3125907156066319,0.23301945932112467,-0.5456101749277565,0.0,hold,,,100.0,
2021-05-05 14:30:00-04:00,415.60009765625,417.0150146484375,417.2298889160156,415.1499938964844,-0.3362317651769331,0.16750272780065878,-0.5037344929775919,0.0,hold,,,100.0,
2021-05-05 15:30:00-04:00,415.7300109863281,415.605712890625,416.1400146484375,415.2900085449219,-0.3405587974531272,0.13054055641957174,-0.47109935387269897,0.0,hold,,,100.0,
2021-05-06 09:30:00-04:00,414.30999755859375,415.75,416.30999755859375,413.67498779296875,-0.45334533495366713,0.014203215135225489,-0.4675485500888926,0.0,hold,,,100.0,
2021-05-06 10:30:00-04:00,416.07000732421875,414.29998779296875,416.1000061035156,414.19000244140625,-0.39614488776095413,0.05712292986235079,-0.4532678176233049,0.0,hold,,,100.0,
2021-05-06 11:30:00-04:00,417.5199890136719,416.0799865722656,417.5799865722656,415.9599914550781,-0.23114719592689426,0.17769649735712856,-0.4088436932840228,0.0,hold,,,100.0,
2021-05-06 12:30:00-04:00,416.70001220703125,417.5249938964844,417.57000732421875,416.4100036621094,-0.16465259919726805,0.19535287526940381,-0.36000547446667186,0.0,hold,,,100.0,
2021-05-06 13:30:00-04:00,415.92999267578125,416.7099914550781,416.9599914550781,415.739990234375,-0.17210536950369715,0.15032008397037983,-0.322425453474077,0.0,hold,,,100.0,
2021-05-06 14:30:00-04:00,417.0299987792969,415.92999267578125,417.2099914550781,415.6600036621094,-0.08823334516694104,0.18735368664570873,-0.27558703181264976,0.0,hold,,,100.0,
2021-05-06 15:30:00-04:00,419.0849914550781,417.0299987792969,419.2099914550781,416.95001220703125,0.14241490268250345,0.3344015475961226,-0.19198664491361914,0.0,hold,,,100.0,
2021-05-07 09:30:00-04:00,422.135009765625,419.5400085449219,422.6700134277344,419.1618957519531,0.5648055614950067,0.6054337651269006,-0.040628203631893955,0.0,hold,,,100.0,
2021-05-07 10:30:00-04:00,422.32000732421875,422.1400146484375,422.59991455078125,421.7699890136719,0.9040595232274313,0.7557501814874602,0.1483093417399711,0.0,hold,,,100.0,
2021-05-07 11:30:00-04:00,422.0299987792969,422.3299865722656,422.81500244140625,421.9685974121094,1.1364195292835007,0.7904881500348236,0.345931379248677,0.0,hold,,,100.0,
2021-05-07 12:30:00-04:00,421.4949951171875,422.0299072265625,422.260009765625,421.45001220703125,1.2628389623582166,0.7335260664876316,0.5293128958705849,0.0,hold,,,100.0,
2021-05-07 13:30:00-04:00,422.2650146484375,421.4919128417969,422.2850036621094,421.2099914550781,1.408920258999558,0.7036858905031784,0.7052343684963795,0.0,hold,,,100.0,
2021-05-07 14:30:00-04:00,422.54998779296875,422.2601013183594,422.7900085449219,421.6099853515625,1.5300482464275547,0.65985110234494,0.8701971440826146,0.0,hold,,,100.0,
2021-05-07 15:30:00-04:00,422.0899963378906,422.55999755859375,422.7900085449219,422.010009765625,1.5708181689769276,0.5604968199154503,1.0103213490614773,0.0,hold,,,100.0,
2021-05-10 09:30:00-04:00,421.6889953613281,422.5,422.739990234375,421.6700134277344,1.552870672342749,0.43403945862501736,1.1188312137177316,0.0,hold,,,100.0,
2021-05-10 10:30:00-04:00,422.2110900878906,421.67999267578125,422.3800048828125,421.0299987792969,1.5627612936531818,0.35514406394836007,1.2076172297048218,0.0,hold,,,100.0,
2021-05-10 11:30:00-04:00,422.1300048828125,422.2200012207031,422.6499938964844,421.92999267578125,1.546232774973987,0.2708924362153322,1.2753403387586548,0.0,hold,,,100.0,
2021-05-10 12:30:00-04:00,421.7300109863281,422.1400146484375,422.2349853515625,421.6199951171875,1.4837538495088438,0.1667308086001511,1.3170230409086927,0.0,hold,,,100.0,
2021-05-10 13:30:00-04:00,419.7699890136719,421.7237854003906,421.7900085449219,419.4800109863281,1.2615392194936703,-0.04438705713201796,1.3059262766256883,-2.0,sell,41976.99890136719,-100.0,0.0,-41976.99890136719
2021-05-10 14:30:00-04:00,419.44500732421875,419.7757873535156,419.8800048828125,418.739990234375,1.0471384575653815,-0.20703025524824548,1.254168712813627,0.0,hold,,,0.0,
2021-05-10 15:30:00-04:00,417.9700012207031,419.44500732421875,419.79998779296875,417.80999755859375,0.7495631462862207,-0.40368445322192503,1.1532475995081457,0.0,hold,,,0.0,
2021-05-11 09:30:00-04:00,411.8500061035156,412.92999267578125,415.2699890136719,411.80999755859375,0.01967332728867177,-0.9068594177755792,0.926532745064251,0.0,hold,,,0.0,
2021-05-11 10:30:00-04:00,413.8800048828125,411.8599853515625,413.8999938964844,410.05999755859375,-0.3904646434041297,-1.0535979107747044,0.6631332673705749,0.0,hold,,,0.0,
2021-05-11 11:30:00-04:00,413.42999267578125,413.8800048828125,414.45001220703125,413.1099853515625,-0.7432464814776267,-1.1251037990785613,0.38185731760093455,0.0,hold,,,0.0,
2021-05-11 12:30:00-04:00,414.1482849121094,413.43499755859375,414.19000244140625,412.0429992675781,-0.9538727975092911,-1.0685840920881806,0.11471129457888946,0.0,hold,,,0.0,
2021-05-11 13:30:00-04:00,414.7300109863281,414.1449890136719,414.7799987792969,413.2099914550781,-1.06161757141399,-0.9410630927943036,-0.12055447861968643,0.0,hold,,,0.0,
2021-05-11 14:30:00-04:00,414.44000244140625,414.7200012207031,415.0299987792969,413.1400146484375,-1.1570693714024287,-0.8292119142261938,-0.32785745717623493,0.0,hold,,,0.0,
2021-05-11 15:30:00-04:00,414.25,414.4400939941406,414.5899963378906,412.6600036621094,-1.2338244593527747,-0.7247736017412318,-0.5090508576115429,0.0,hold,,,0.0,
2021-05-12 09:30:00-04:00,410.3501892089844,411.69000244140625,412.5899963378906,410.3399963378906,-1.5909955519379082,-0.8655557554610922,-0.725439796476816,0.0,hold,,,0.0,
2021-05-12 10:30:00-04:00,409.55999755859375,410.3699951171875,410.7300109863281,408.739990234375,-1.915734681465267,-0.9522359079907607,-0.9634987734745062,0.0,hold,,,0.0,
2021-05-12 11:30:00-04:00,407.7250061035156,409.5400085449219,409.7799987792969,406.7200012207031,-2.2947092758708436,-1.0649684019170698,-1.2297408739537738,0.0,hold,,,0.0,
2021-05-12 12:30:00-04:00,407.4989013671875,407.70001220703125,408.6099853515625,407.010009765625,-2.5835130051449937,-1.083017704952976,-1.5004953001920178,0.0,hold,,,0.0,
2021-05-12 13:30:00-04:00,406.7300109863281,407.5,407.8900146484375,406.4200134277344,-2.8416779743583334,-1.0729461393330522,-1.7687318350252812,0.0,hold,,,0.0,
2021-05-12 14:30:00-04:00,405.7298889160156,406.7099914550781,408.25,405.3999938964844,-3.0913419988739292,-1.0580881310789185,-2.0332538677950107,0.0,hold,,,0.0,
2021-05-12 15:30:00-04:00,405.42999267578125,405.7298889160156,406.57000732421875,404.6499938964844,-3.275642094238208,-0.9939105811545579,-2.28173151308365,0.0,hold,,,0.0,
2021-05-13 09:30:00-04:00,411.25,407.07000732421875,411.45001220703125,407.0199890136719,-2.9184334126714475,-0.5093615196702377,-2.40907189300121,0.0,hold,,,0.0,
2021-05-13 10:30:00-04:00,409.8500061035156,411.239990234375,412.0199890136719,409.6600036621094,-2.716990985378118,-0.2463352739015261,-2.4706557114765917,0.0,hold,,,0.0,
2021-05-13 11:30:00-04:00,410.6499938964844,409.8500061035156,410.8299865722656,409.2101135253906,-2.4643861715596245,0.005015631933573683,-2.469401803493198,2.0,buy,-41064.99938964844,100.0,100.0,41064.99938964844
2021-05-13 12:30:00-04:00,409.0799865722656,410.6499938964844,411.1300048828125,408.6300048828125,-2.36363499375841,0.08461344778783086,-2.448248441546241,0.0,hold,,,100.0,
2021-05-13 13:30:00-04:00,411.1400146484375,409.07000732421875,411.1889953613281,407.8399963378906,-2.093430150444533,0.2838546328813667,-2.3772847833258997,0.0,hold,,,100.0,
2021-05-13 14:30:00-04:00,411.6300048828125,411.1400146484375,411.8999938964844,410.760009765625,-1.8187869052149495,0.4467983024887605,-2.26558520770371,0.0,hold,,,100.0,
2021-05-13 15:30:00-04:00,410.260009765625,411.6199951171875,412.3500061035156,410.2099914550781,-1.6921710169592643,0.45873135259555653,-2.150902369554821,0.0,hold,,,100.0,
2021-05-14 09:30:00-04:00,414.44000244140625,413.2099914550781,415.2200012207031,413.17999267578125,-1.2402398253353226,0.7285300353755988,-1.9687698607109214,0.0,hold,,,100.0,
2021-05-14 10:30:00-04:00,415.489990234375,414.42999267578125,415.6700134277344,414.0799865722656,-0.7882691837367588,0.9444005415793302,-1.732669725316089,0.0,hold,,,100.0,
2021-05-14 11:30:00-04:00,415.8999938964844,415.489990234375,416.02301025390625,415.2699890136719,-0.39247116176068175,1.0721588508443258,-1.4646300126050076,0.0,hold,,,100.0,
2021-05-14 12:30:00-04:00,416.375,415.8999938964844,416.44000244140625,415.7799987792969,-0.04000816578093236,1.1396974774592603,-1.1797056432401927,0.0,hold,,,100.0,
2021-05-14 13:30:00-04:00,416.7300109863281,416.3800048828125,416.95001220703125,416.1600036621094,0.26491395437500387,1.1556956780921572,-0.8907817237171534,0.0,hold,,,100.0,
2021-05-14 14:30:00-04:00,417.0299987792969,416.7300109863281,417.489990234375,416.7099914550781,0.5247247390716439,1.1324051702310378,-0.607680431159394,0.0,hold,,,100.0,
2021-05-14 15:30:00-04:00,416.54998779296875,417.0400085449219,417.3800048828125,416.29998779296875,0.6840089533682203,1.0333515076220914,-0.3493425542538711,0.0,hold,,,100.0,
2021-05-17 09:30:00-04:00,414.3500061035156,415.4800109863281,416.3900146484375,414.1400146484375,0.6255121893038336,0.7798837948461638,-0.15437160554233018,0.0,hold,,,100.0,
2021-05-17 10:30:00-04:00,414.2099914550781,414.3500061035156,415.4100036621094,413.80999755859375,0.5613837875055765,0.5726043144383254,-0.011220526932748845,0.0,hold,,,100.0,
2021-05-17 11:30:00-04:00,414.69000244140625,414.2099914550781,414.7900085449219,413.8399963378906,0.5430346763165517,0.4434041625994404,0.09963051371711126,0.0,hold,,,100.0,
2021-05-17 12:30:00-04:00,414.0199890136719,414.67999267578125,415.1199951171875,413.7200012207031,0.4690217980863167,0.29551302749536434,0.17350877059095238,0.0,hold,,,100.0,
2021-05-17 13:30:00-04:00,414.54998779296875,414.010009765625,414.6400146484375,413.3599853515625,0.44796862747278965,0.2195678855054698,0.22840074196731985,0.0,hold,,,100.0,
2021-05-17 14:30:00-04:00,414.95001220703125,414.55938720703125,415.70001220703125,414.15008544921875,0.45827970201736434,0.1839031680400356,0.27437653397732875,0.0,hold,,,100.0,
2021-05-17 15:30:00-04:00,415.5400085449219,414.9599914550781,415.6300048828125,414.7699890136719,0.5082008534492957,0.18705945557757353,0.32114139787172213,0.0,hold,,,100.0,
2021-05-18 09:30:00-04:00,415.7699890136719,415.79998779296875,416.05999755859375,414.4599914550781,0.559867424261256,0.19098082111162706,0.36888660314962896,0.0,hold,,,100.0,
2021-05-18 10:30:00-04:00,415.5199890136719,415.7699890136719,415.9800109863281,415.2699890136719,0.5740236558174843,0.1641096421342842,0.4099140136832001,0.0,hold,,,100.0,
2021-05-18 11:30:00-04:00,415.4118957519531,415.5199890136719,415.5799865722656,414.75,0.5699503160071799,0.12802904185918385,0.4419212741479961,0.0,hold,,,100.0,
2021-05-18 12:30:00-04:00,415.5249938964844,415.375,415.57000732421875,414.9599914550781,0.5692858668192002,0.10189167413696332,0.4673941926822369,0.0,hold,,,100.0,
2021-05-18 13:30:00-04:00,414.4100036621094,415.5400085449219,415.5899963378906,414.3299865722656,0.4733326088235117,0.004750732913019751,0.46858187591049194,0.0,hold,,,100.0,
2021-05-18 14:30:00-04:00,414.2699890136719,414.3999938964844,414.5,413.1000061035156,0.38159219132967337,-0.06959174766465492,0.4511839389943283,-2.0,sell,41426.99890136719,-100.0,0.0,-41426.99890136719
2021-05-18 15:30:00-04:00,411.9800109863281,414.2799987792969,414.5899963378906,411.7699890136719,0.12269085702263283,-0.2627944655773564,0.38548532259998924,0.0,hold,,,0.0,
2021-05-19 09:30:00-04:00,406.94000244140625,406.5,407.6400146484375,405.3299865722656,-0.483602218818703,-0.6952700331349538,0.2116678143162508,0.0,hold,,,0.0,
2021-05-19 10:30:00-04:00,408.125,406.94000244140625,408.3399963378906,405.3800048828125,-0.8585773052588479,-0.8561960956600789,-0.0023812095987689463,0.0,hold,,,0.0,
