Date,Close,Open,High,Low,STOCHk_14_3_3,STOCHd_14_3_3,stoch_diff,Stoch_Signal,Stoch_Entry/Exit,side,cost/proceeds,trade_volume,shares,value
2021-06-18 12:30:00-04:00,416.4801025390625,417.25,417.2650146484375,416.30999755859375,10.837413389756321,12.79494064019709,-1.9575272504407693,-1.0,0.0,hold,,,0.0,
2021-06-18 13:30:00-04:00,416.79998779296875,416.4849853515625,417.1300048828125,416.06500244140625,15.709608800707036,11.941421698117756,3.7681871025892804,1.0,2.0,go long,-41679.998779296875,100.0,100.0,41679.998779296875
2021-06-18 14:30:00-04:00,416.54998779296875,416.79998779296875,416.94000244140625,415.6050109863281,12.80995237373976,13.118991521401043,-0.3090391476612826,-1.0,-2.0,sell_short,41654.998779296875,100.0,0.0,41654.998779296875
2021-06-18 15:30:00-04:00,415.010009765625,416.54998779296875,416.94000244140625,414.70001220703125,10.324635553587239,12.94806557601135,-2.6234300224241114,-1.0,0.0,hold,,,0.0,
2021-06-21 09:30:00-04:00,419.0899963378906,416.79998779296875,419.2099914550781,415.92999267578125,22.853442452205964,15.329343459844324,7.52409899236164,1.0,2.0,go long,-41908.99963378906,100.0,100.0,41908.99963378906
2021-06-21 10:30:00-04:00,419.8550109863281,419.0799865722656,420.260009765625,419.07000732421875,39.48320489260739,24.2204276328002,15.26277725980719,1.0,0.0,hold,,,100.0,
2021-06-21 11:30:00-04:00,420.010009765625,419.8699951171875,420.3900146484375,419.81500244140625,59.515312017430254,40.61731978741454,18.897992230015717,1.0,0.0,hold,,,100.0,
2021-06-21 12:30:00-04:00,420.1300048828125,420.0199890136719,420.2099914550781,419.8019104003906,63.682024533951484,54.22684714799638,9.455177385955103,1.0,0.0,hold,,,100.0,
2021-06-21 13:30:00-04:00,420.585693359375,420.2409973144531,420.989990234375,420.1400146484375,66.60944604817045,63.26892753318407,3.3405185149863854,1.0,0.0,hold,,,100.0,
2021-06-21 14:30:00-04:00,420.6400146484375,420.5799865722656,420.95001220703125,420.32000732421875,69.13351110850274,66.47499389687489,2.658517211627853,1.0,0.0,hold,,,100.0,
2021-06-21 15:30:00-04:00,420.8500061035156,420.5080871582031,421.05999755859375,420.3399963378906,79.61141876718756,71.78479197462025,7.8266267925673105,1.0,0.0,hold,,,100.0,
2021-06-22 09:30:00-04:00,421.25,420.8500061035156,421.3800048828125,420.0799865722656,88.71550535982756,79.15347841183929,9.562026947988272,1.0,0.0,hold,,,100.0,
2021-06-22 10:30:00-04:00,422.42999267578125,421.2650146484375,422.6300048828125,421.2099914550781,97.40994419416643,88.5789561070605,8.830988087105922,1.0,0.0,hold,,,100.0,
2021-06-22 11:30:00-04:00,422.4599914550781,422.44500732421875,422.54998779296875,421.9800109863281,97.79588781185846,94.64044578861747,3.155442023240994,1.0,0.0,hold,,,100.0,
2021-06-22 12:30:00-04:00,422.4100036621094,422.45001220703125,422.5350036621094,422.1300048828125,97.51985119620292,97.57522773407594,-0.05537653787301622,-1.0,-2.0,sell_short,42241.00036621094,100.0,0.0,42241.00036621094
2021-06-22 13:30:00-04:00,422.4800109863281,422.4150085449219,422.6300048828125,422.2300109863281,97.73010069912125,97.68194656906087,0.04815413006038227,1.0,2.0,go long,-42248.00109863281,100.0,100.0,42248.00109863281
