Date,Close,Open,High,Volume,Low,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,RSI_14,STOCHk_14_3_3,STOCHd_14_3_3,MACD_Signal,RSI_Signal,Stoch_Signal,custom_signal,MACD_Entry/Exit,stoch_diff,Stoch_Entry/Exit
2021-04-15 02:00:00+00:00,62964.05078125,62855.125,63167.62890625,295829504,62544.53515625,-79.78836686746217,-105.51636937459506,25.728002507132878,48.11573607081331,42.66134494490111,42.598443218096996,-1.0,0.0,1.0,0,0.0,0.06290172680411388,0.0
2021-04-15 03:00:00+00:00,63205.48046875,62979.92578125,63325.37890625,0,62824.80078125,-58.86141599762777,-67.67153480380853,8.810118806180748,51.36385414255626,46.473731422501494,43.7558584365515,-1.0,0.0,1.0,0,0.0,2.7178729859499953,0.0
2021-04-15 04:00:00+00:00,63078.89453125,63157.58203125,63503.7578125,0,63009.30859375,-51.892894905897265,-48.56241096966241,-3.330483936234854,49.610189649898686,55.03295459958249,48.05601032232837,-1.0,0.0,1.0,0,0.0,6.97694427725412,0.0
2021-04-15 05:00:00+00:00,63216.4375,63044.6484375,63345.96875,0,62808.2265625,-34.869766686948424,-25.231426200570855,-9.638340486377569,51.54597148489846,64.34938992518326,55.28535864908908,-1.0,0.0,1.0,0,0.0,9.064031276094177,0.0
2021-04-15 06:00:00+00:00,63033.2109375,63200.94140625,63362.50390625,0,62926.79296875,-35.75154566997662,-20.890564146879242,-14.86098152309738,48.85354124564195,67.60927123818841,62.33053858765138,-1.0,0.0,1.0,0,0.0,5.27873265053703,0.0
2021-04-15 07:00:00+00:00,63014.65625,63057.3203125,63307.9765625,0,62898.58984375,-37.515119139083254,-18.1233100927887,-19.391809046294554,48.576828742267004,66.67810453075315,66.21225523137494,-1.0,0.0,1.0,0,0.0,0.4658492993782062,0.0
2021-04-15 08:00:00+00:00,62773.48046875,62968.234375,63203.91796875,0,62694.81640625,-57.70840718023828,-30.65327850715498,-27.055128673083303,45.008293322604565,63.43507929557844,65.90748502150667,-1.0,0.0,-1.0,0,0.0,-2.4724057259282333,-2.0
2021-04-15 09:00:00+00:00,62767.3359375,62765.4609375,62949.6171875,0,62673.91015625,-73.36187572039489,-37.04539763784927,-36.31647808254562,44.9177578716922,62.74292597814246,64.28536993482469,-1.0,0.0,-1.0,0,0.0,-1.5424439566822272,0.0
2021-04-15 10:00:00+00:00,62377.15234375,62744.26171875,62820.94140625,0,62377.15234375,-115.91571324364486,-63.67938812887938,-52.23632511476548,39.48606824285424,49.55892406427815,58.57897644599968,-1.0,0.0,-1.0,0,0.0,-9.020052381721527,0.0
2021-04-15 11:00:00+00:00,62480.01171875,62308.12890625,62545.51171875,0,62208.96484375,-139.72933138017106,-69.99440501232446,-69.7349263678466,41.49457177044165,35.693488561250696,49.33177953455711,-1.0,0.0,-1.0,0,0.0,-13.638290973306411,0.0
2021-04-15 12:00:00+00:00,62699.6640625,62509.80859375,62851.2890625,0,62494.4921875,-139.27224316656793,-55.629853438977065,-83.64238972759087,45.64358373700794,27.587904785182626,37.61343913690383,-1.0,0.0,-1.0,0,0.0,-10.025534351721202,0.0
2021-04-15 13:00:00+00:00,63033.58984375,62757.65234375,63100.59375,0,62757.65234375,-110.68902349019481,-21.63730701008315,-89.05171648011166,51.29807392125751,40.83976182646638,34.7070517242999,-1.0,0.0,1.0,0,0.0,6.132710102166477,2.0
2021-04-15 14:00:00+00:00,62762.66015625,63045.53515625,63100.953125,0,62732.5078125,-108.64597433075687,-15.675406280516157,-92.97056805024071,47.02389618905931,48.116303181513295,38.8479899310541,-1.0,0.0,1.0,0,0.0,9.268313250459194,0.0
2021-04-15 15:00:00+00:00,62921.16796875,62781.703125,62931.3046875,0,62631.234375,-93.1626661650298,-0.1536784918312719,-93.00898767319853,49.66624188771785,53.81873107529055,47.5915986944234,-1.0,0.0,1.0,0,0.0,6.227132380867147,0.0
2021-04-15 16:00:00+00:00,62928.8828125,62912.125,63121.40234375,0,62743.8984375,-79.3547572327443,10.923384352363385,-90.27814158510769,49.79749094420751,51.123138452193835,51.01939090299923,1.0,0.0,1.0,0,2.0,0.10374754919460827,0.0
2021-04-15 17:00:00+00:00,62730.19140625,62902.14453125,62910.85546875,0,62607.5078125,-83.48229395550152,5.4366781036849545,-88.91897205918647,46.43891243327107,50.28725835955515,51.74304262901317,1.0,0.0,-1.0,0,0.0,-1.4557842694580145,-2.0
2021-04-15 18:00:00+00:00,62987.8671875,62770.71875,63068.8984375,0,62717.56640625,-65.20942087270669,18.96764094918383,-84.17706182189052,51.04977266802429,54.45981394133012,51.956736917693036,1.0,0.0,1.0,0,0.0,2.5030770236370827,2.0
2021-04-15 19:00:00+00:00,63606.07421875,62986.046875,63728.7890625,0,62986.046875,-0.834279401882668,66.67422593600628,-67.50850533788895,59.9563568290057,66.5680510102194,57.10504110370155,1.0,0.0,1.0,0,0.0,9.463009906517854,0.0
2021-04-15 20:00:00+00:00,63534.6796875,63590.60546875,63764.41796875,743178240,63454.015625,43.916302213750896,89.13984604131188,-45.22354382756099,58.62960671513506,81.55956663279115,67.52914386144688,1.0,0.0,1.0,0,0.0,14.030422771344263,0.0
2021-04-15 21:00:00+00:00,63525.8203125,63554.08984375,63821.671875,0,63433.67578125,77.77009775632177,98.3949132671062,-20.624815510784437,58.45674002687,86.27027693609286,78.1326315263678,1.0,0.0,1.0,0,0.0,8.137645409725053,0.0
2021-04-15 22:00:00+00:00,63395.390625,63525.9296875,63619.01171875,86675456,63316.7578125,93.00281038647518,90.90210071780768,2.100709668667484,55.846110104681145,80.15081892063533,82.66022082983977,1.0,0.0,-1.0,0,0.0,-2.509401909204442,-2.0
2021-04-16 00:00:00+00:00,63433.0078125,63258.50390625,63594.72265625,664276992,63164.91796875,106.87821204386273,83.8220019001562,23.056210143706537,56.45018609445644,77.04073847107809,81.15394477593541,1.0,0.0,-1.0,0,0.0,-4.113206304857329,0.0
2021-04-16 01:00:00+00:00,63160.34765625,63437.55859375,63484.984375,431427584,62873.1015625,94.78060017094685,57.37951202179225,37.4010881491546,51.00338353872845,69.48671803281071,75.55942514150803,1.0,0.0,-1.0,0,0.0,-6.0727071086973154,0.0
2021-04-16 02:00:00+00:00,62890.6171875,63178.4921875,63293.45703125,413024256,62890.6171875,62.705332960882515,20.243395849382324,42.46193711150019,46.24922435202149,54.91331112232728,67.14692254207202,1.0,0.0,-1.0,0,0.0,-12.23361141974474,0.0
2021-04-16 03:00:00+00:00,63060.67578125,62897.47265625,63242.5390625,645509120,62867.0,50.42647487081558,6.371630207452306,44.054844663363276,49.448571899152846,42.0544970245039,55.48484205988063,1.0,0.0,-1.0,0,0.0,-13.430345035376725,0.0
2021-04-16 04:00:00+00:00,61900.78515625,63024.421875,63024.421875,137613312,61900.78515625,-52.29526123816322,-77.0800847212212,24.78482348305798,34.40619492676949,22.390193588010362,39.786000578280515,-1.0,0.0,-1.0,0,-2.0,-17.395806990270152,0.0
2021-04-16 05:00:00+00:00,61948.7109375,61817.359375,62318.27734375,1772748800,61695.5234375,-128.35615727808909,-122.51278460891766,-5.843372669171433,35.28223320669545,16.410574814234305,26.951755142249514,-1.0,0.0,-1.0,0,0.0,-10.541180328015209,0.0
2021-04-16 06:00:00+00:00,61562.84375,61943.515625,61943.515625,1777618944,61289.35546875,-217.26670722643757,-169.13866764581292,-48.128039580624666,31.62053305795138,7.569398500970778,15.456722301071812,-1.0,0.0,-1.0,0,0.0,-7.887323800101034,0.0
2021-04-16 07:00:00+00:00,61626.21875,61558.09375,61724.35546875,550719488,61278.59375,-279.39444057939545,-185.01312079901663,-94.38131978037883,32.85311942283926,12.125884550725935,12.035285955310334,-1.0,0.0,1.0,0,0.0,0.09059859541560122,2.0
2021-04-16 08:00:00+00:00,61406.11328125,61592.12890625,61778.66796875,0,61404.05859375,-342.4443039262551,-198.45038731670098,-143.9939166095541,30.778060463487343,9.827920250389623,9.841067767362107,-1.0,0.0,-1.0,0,0.0,-0.013147516972484397,-2.0
2021-04-16 09:00:00+00:00,60955.21875,61415.99609375,61427.0234375,1498492928,60688.16015625,-423.908640335605,-223.9317789808407,-199.9768613547643,27.01388626299321,9.068832270693983,10.340879023936509,-1.0,1.0,-1.0,0,0.0,-1.2720467532425257,0.0
2021-04-16 10:00:00+00:00,60519.49609375,60895.38671875,61120.71875,819642368,60490.015625,-517.6616099259918,-254.14779885698198,-263.5138110690098,23.963850543029007,4.807299306710106,7.901350609264566,-1.0,1.0,-1.0,0,0.0,-3.09405130255446,0.0
2021-04-16 11:00:00+00:00,60940.94140625,60428.3125,61003.453125,2797232128,60291.97265625,-551.5959445346962,-230.46570677254908,-321.1302377621471,31.96522474546715,9.264490375169364,7.713540650857813,-1.0,0.0,1.0,0,0.0,1.5509497243115513,2.0
2021-04-16 12:00:00+00:00,60875.95703125,61036.4140625,61143.7578125,2148663296,60765.61328125,-577.0806190055082,-204.76030499468885,-372.32031401081935,31.416251433450462,12.274495120931405,8.782094934270287,-1.0,0.0,1.0,0,0.0,3.4924001866611185,0.0
2021-04-16 13:00:00+00:00,60692.953125,60879.9609375,61314.84375,2826108928,60646.0859375,-605.069429200521,-186.1992921517613,-418.87013704875966,29.86095471547943,16.02647735421243,12.521820950104393,-1.0,1.0,1.0,0,0.0,3.5046564041080384,0.0
2021-04-16 14:00:00+00:00,61546.32421875,60728.45703125,61648.5234375,1873043456,60717.0859375,-552.0274191202552,-106.52582565719644,-445.5015934630588,43.8263642699619,22.99258613860104,17.09785287124829,-1.0,0.0,1.0,0,0.0,5.894733267352752,0.0
2021-04-16 15:00:00+00:00,61837.87890625,61534.94921875,61875.328125,2625544192,61355.87109375,-480.92145416710264,-28.335888563235017,-452.5855656038676,47.66068670267923,34.30993566750028,24.44299972010458,-1.0,0.0,1.0,0,0.0,9.866935947395696,0.0
2021-04-16 16:00:00+00:00,61805.703125,61795.51171875,61945.52734375,2302844928,61475.35546875,-422.297795181963,24.2302163375237,-446.5280115194867,47.27715507167632,47.36401599913298,34.888845935078095,1.0,0.0,1.0,0,2.0,12.475170064054886,0.0
2021-04-16 17:00:00+00:00,61814.125,61847.98828125,61989.74609375,598605824,61774.54296875,-370.8832370576347,60.515819569481664,-431.39905662711635,47.396476954372545,52.83809673229061,44.837349466307955,1.0,0.0,1.0,0,0.0,8.000747265982653,0.0
2021-04-16 18:00:00+00:00,61943.7265625,61744.76953125,61943.7265625,901988352,61380.421875,-316.0360000706787,92.29044524515018,-408.3264453158289,49.29813035513697,62.84171347605045,54.347942069158016,1.0,0.0,1.0,0,0.0,8.493771406892435,0.0
2021-04-16 19:00:00+00:00,61898.65625,61950.75390625,61995.0078125,0,61615.9921875,-273.0583208065873,108.21449960739335,-381.27282041398064,48.639606366804685,77.18815185772648,64.28932068868917,1.0,0.0,1.0,0,0.0,12.898831169037308,0.0
2021-04-16 20:00:00+00:00,62058.10546875,61880.03125,62147.20703125,0,61854.265625,-223.55497833978006,126.1742736593605,-349.72925199914056,51.126902667866354,90.35174154394987,76.79386895924226,1.0,0.0,1.0,0,0.0,13.55787258470761,0.0
2021-04-16 21:00:00+00:00,61940.640625,62061.8671875,62250.515625,0,61940.640625,-191.59308812116797,126.50893110237809,-318.10201922354605,49.23523270299817,91.23931320023729,86.25973553397121,1.0,0.0,1.0,0,0.0,4.979577666266081,0.0
2021-04-16 22:00:00+00:00,61726.99609375,61902.8828125,62064.98046875,13459456,61726.99609375,-181.4111927148915,109.35266120692364,-290.76385392181515,45.90821686725222,84.21517555488538,88.60207676635751,1.0,0.0,-1.0,0,0.0,-4.386901211472136,-2.0
2021-04-17 00:00:00+00:00,61656.59765625,61529.921875,61818.359375,47906816,61341.3046875,-176.98238998673332,91.02517114806551,-268.00756113479883,44.8331534513931,75.70791956446152,83.72080277319473,1.0,0.0,-1.0,0,0.0,-8.012883208733214,0.0
2021-04-17 01:00:00+00:00,61981.89453125,61614.53125,62124.2890625,0,61614.53125,-145.5460287041351,97.96922594453099,-243.5152546486661,50.59089540077668,76.41003855305384,78.77771122413357,1.0,0.0,-1.0,0,0.0,-2.367672671079731,0.0
2021-04-17 02:00:00+00:00,62205.984375,61975.85546875,62322.23046875,0,61975.85546875,-101.38164382512332,113.70688865883423,-215.08853248395755,54.14164066306805,83.00828004122174,78.37541271957902,1.0,0.0,1.0,0,0.0,4.6328673216427205,2.0
2021-04-17 03:00:00+00:00,62473.82421875,62217.3671875,62572.17578125,0,62150.8125,-44.25843003018235,136.66408196302015,-180.9225119932025,58.02445454385872,91.41434629095103,83.61088829507553,1.0,0.0,1.0,0,0.0,7.803457995875505,0.0
2021-04-17 04:00:00+00:00,62282.4921875,62452.328125,62531.21875,0,62216.296875,-14.262359834370727,133.32812172706542,-147.59048156143615,54.476067442031464,90.78092751912948,88.40118461710074,1.0,0.0,1.0,0,0.0,2.379742902028738,0.0
2021-04-17 05:00:00+00:00,62168.60546875,62261.08984375,62317.640625,0,62028.44921875,0.31638836559432093,118.32549594162438,-118.00910757603006,52.42114010723998,82.16357821490652,88.11961734166233,1.0,0.0,-1.0,0,0.0,-5.956039126755812,-2.0
2021-04-17 06:00:00+00:00,62075.97265625,62182.87890625,62182.87890625,0,61944.0390625,4.345366859975911,97.88357954880478,-93.53821268882886,50.744439082527634,70.42794944927381,81.12415172776993,1.0,0.0,-1.0,0,0.0,-10.696202278496116,0.0
2021-04-17 07:00:00+00:00,62174.67578125,62078.765625,62369.4375,0,62051.05859375,15.326207653459278,87.09153627383053,-71.76532862037125,52.48825595838337,64.86841868637663,72.48664878351899,1.0,0.0,-1.0,0,0.0,-7.618230097142359,0.0
2021-04-17 08:00:00+00:00,62396.23046875,62176.23046875,62410.6328125,0,62176.23046875,41.42865106541285,90.55518374862729,-49.12653268321443,56.233833868701595,71.03275225349596,68.77637346304878,1.0,0.0,1.0,0,0.0,2.2563787904471724,2.0
2021-04-17 09:00:00+00:00,61784.97265625,62447.1796875,62465.078125,0,61615.5,12.645855008515355,49.41791015338383,-36.772055144868474,45.56180588828516,63.15215448070419,66.35110847352557,1.0,0.0,-1.0,0,0.0,-3.19895399282138,-2.0
2021-04-17 10:00:00+00:00,61473.34765625,61778.796875,61999.06640625,0,61466.7421875,-34.907855349556485,1.4913598362495932,-36.39921518580608,41.262508916067404,44.15942300348352,59.44810991256122,1.0,0.0,-1.0,0,0.0,-15.288686909077704,0.0
2021-04-17 11:00:00+00:00,61132.78125,61500.34375,61555.734375,0,60957.2890625,-98.93491603921575,-50.028560682727736,-48.906355356488014,37.13802582282974,19.213264723927054,42.17494740270491,-1.0,0.0,-1.0,0,-2.0,-22.961682678777855,0.0
2021-04-17 12:00:00+00:00,61205.6796875,61116.30859375,61220.1953125,0,60799.83984375,-142.15584417455102,-74.5995910544504,-67.55625312010062,38.5538511012382,14.831113171339906,26.067933632916816,-1.0,0.0,-1.0,0,0.0,-11.23682046157691,0.0
2021-04-17 13:00:00+00:00,61159.13671875,61203.30859375,61304.40234375,0,60654.56640625,-178.11121450365317,-88.44396910684205,-89.66724539681113,37.965907089097314,20.026067346160037,18.023481747142323,-1.0,0.0,1.0,0,0.0,2.0025855990177135,2.0
2021-04-17 14:00:00+00:00,60950.22265625,61187.9375,61348.640625,0,60881.5859375,-220.91712827143783,-104.99990629970137,-115.91722197173647,35.35933035814634,21.543003550329686,18.8000613559432,-1.0,0.0,1.0,0,0.0,2.7429421943864867,0.0
2021-04-17 15:00:00+00:00,60709.015625,60889.3359375,60889.703125,0,60470.984375,-271.17853752516385,-124.20905244274189,-146.96948508242195,32.57826227358893,17.686273495567452,19.751781464019047,-1.0,0.0,-1.0,0,0.0,-2.0655079684515947,-2.0
2021-04-17 16:00:00+00:00,60944.2890625,60722.5625,61166.7265625,0,60472.15234375,-288.69852939032717,-113.38323544632416,-175.315293944003,37.72343388923919,16.423964501140684,18.551080515679264,-1.0,0.0,-1.0,0,0.0,-2.1271160145385792,0.0
2021-04-17 17:00:00+00:00,60447.01171875,60929.90625,61123.77734375,0,60434.98046875,-338.80385494689835,-130.79084880231625,-208.0130061445821,32.1404942468124,11.475959362074128,15.195399119594079,-1.0,0.0,-1.0,0,0.0,-3.7194397575199503,0.0
2021-04-17 18:00:00+00:00,60972.38671875,60373.65625,61040.51953125,836673536,60361.3515625,-332.28889514139155,-99.42071119744753,-232.86818394394402,41.92032433854781,17.381617768363324,15.093847210526036,-1.0,0.0,1.0,0,0.0,2.2877705578372876,2.0
2021-04-17 19:00:00+00:00,61409.37109375,60991.734375,61424.8828125,405880832,60991.734375,-288.5386614460149,-44.536382001656705,-244.00227944435818,48.56075697308639,26.478867641948465,18.445481590795296,-1.0,0.0,1.0,0,0.0,8.033386051153169,0.0
2021-04-17 20:00:00+00:00,61390.9296875,61386.9453125,61463.1171875,0,61250.8359375,-252.44433228073467,-6.753642269101192,-245.69069001163348,48.30973044634153,42.601113351678755,28.820532920663506,-1.0,0.0,1.0,0,0.0,13.780580431015249,0.0
2021-04-17 21:00:00+00:00,61334.52734375,61401.96484375,61530.28515625,0,61214.46875,-225.78777323636314,15.92233342021629,-241.71010665657943,47.500961680489965,48.33919470780398,39.13972523381039,1.0,0.0,1.0,0,2.0,9.199469473993595,0.0
2021-04-17 22:00:00+00:00,61301.578125,61328.8359375,61428.2421875,0,61001.37890625,-204.9583524239788,29.401403386080517,-234.3597558100593,47.005882547796475,46.631226085654056,45.85717804837892,1.0,0.0,1.0,0,0.0,0.7740480372751364,0.0
2021-04-18 00:00:00+00:00,60285.296875,60701.88671875,61057.45703125,0,60243.80859375,-267.3741668595758,-26.41152883961314,-240.96263801996264,34.91748675260873,31.105551253742593,42.02532401573354,-1.0,0.0,-1.0,-2,-2.0,-10.919772761990945,-2.0
2021-04-18 01:00:00+00:00,60010.0,60222.90234375,60483.5234375,722960384,59905.1015625,-335.1894511967548,-75.38145054143371,-259.8080006553211,32.48071896090539,17.804027937262706,31.846935092219777,-1.0,0.0,-1.0,0,0.0,-14.04290715495707,0.0
2021-04-18 02:00:00+00:00,59637.8984375,60024.51171875,60211.25390625,211218432,59450.09375,-414.1845769458814,-123.50126103244827,-290.68331591343315,29.48552513994185,5.915647292246027,18.2750754944171,-1.0,1.0,-1.0,0,0.0,-12.35942820217107,0.0
2021-04-18 03:00:00+00:00,55438.3359375,59639.15625,59777.62109375,6675181568,52829.53515625,-806.3631275818407,-412.543849334726,-393.81927824711465,13.90304698875293,15.122305184358519,12.947326804622406,-1.0,1.0,1.0,0,0.0,2.174978379736112,2.0
2021-04-18 04:00:00+00:00,55850.33203125,56003.515625,56946.26953125,6900088832,55144.46484375,-1071.5704161561007,-542.2009103271888,-529.3695058289119,18.45600233681086,24.57689398540892,15.204948820671143,-1.0,1.0,1.0,0,0.0,9.371945164737776,0.0
2021-04-18 05:00:00+00:00,56848.1484375,55999.30078125,56948.69921875,4176248832,55999.30078125,-1187.5443857238934,-526.5399039159852,-661.0044818079082,28.33984008603811,36.96313895353849,25.554112707768628,-1.0,1.0,1.0,0,0.0,11.409026245769862,0.0
2021-04-18 06:00:00+00:00,56922.49609375,56807.8046875,57581.140625,2263400448,56685.01171875,-1258.9430458755887,-478.35085125414435,-780.5921946214444,29.03009445035852,42.64908616594355,34.72970636829697,-1.0,1.0,1.0,0,0.0,7.919379797646577,0.0
2021-04-18 07:00:00+00:00,57643.61328125,56973.20703125,57883.609375,2743377920,56973.20703125,-1243.0102199730754,-369.9344202813048,-873.0757996917706,35.51784549289975,49.519303292819586,43.043842804100535,-1.0,0.0,1.0,0,0.0,6.475460488719051,0.0
2021-04-18 08:00:00+00:00,55048.76953125,57588.4375,57911.55078125,0,55013.76953125,-1423.357960705027,-440.225728810605,-983.1322318944219,26.226946677401283,42.62572551216849,44.931371656977205,-1.0,1.0,-1.0,0,0.0,-2.305646144808712,-2.0
2021-04-18 09:00:00+00:00,55031.76953125,55006.67578125,55245.81640625,1261633536,54266.359375,-1549.7915699884034,-453.327470475185,-1096.4640995132183,26.178631847448003,35.382186880441346,42.50907189514314,-1.0,1.0,-1.0,0,0.0,-7.1268850147017915,0.0
2021-04-18 10:00:00+00:00,54684.0234375,54971.33203125,55337.734375,833830912,54658.640625,-1658.9282278173923,-449.9713026433392,-1208.9569251740531,25.157688870141808,24.043739644091985,34.01721734556727,-1.0,1.0,-1.0,0,0.0,-9.973477701475282,0.0
2021-04-18 11:00:00+00:00,53354.734375,54690.19140625,55030.49609375,0,53238.33203125,-1831.5691444604236,-498.08977542909633,-1333.4793690313272,21.677480831283905,17.553742972349127,25.65988983229414,-1.0,1.0,-1.0,0,0.0,-8.106146859945014,0.0
2021-04-18 12:00:00+00:00,54874.1875,53339.5625,54874.1875,3719503872,53339.5625,-1824.7466031470103,-393.01378729254634,-1431.732815854464,33.074216754635486,17.042991448686955,19.546824688376013,-1.0,0.0,-1.0,0,0.0,-2.503833239689058,0.0
2021-04-18 13:00:00+00:00,55148.0546875,54936.546875,55308.26171875,614096896,54716.69140625,-1776.7595190336797,-276.02136254337256,-1500.7381564903071,34.91256742107899,19.33117718072159,17.975970533919213,-1.0,0.0,1.0,0,0.0,1.355206646802376,2.0
2021-04-18 14:00:00+00:00,55114.09765625,55197.62109375,55744.5859375,366166016,55084.55859375,-1721.6236519900995,-176.70839639983387,-1544.9152555902656,34.78498199358776,27.26842676535188,21.21419846492013,-1.0,0.0,1.0,0,0.0,6.054228300431749,0.0
2021-04-18 15:00:00+00:00,55480.23828125,55158.1015625,55481.6328125,487170048,54830.421875,-1629.5985934574855,-67.74667029377588,-1561.8519231637097,37.43971524861649,31.311900534466755,25.9705014935134,-1.0,0.0,1.0,0,0.0,5.341399040953355,0.0
2021-04-18 16:00:00+00:00,55384.26171875,55471.59375,55944.51953125,188055552,55356.34765625,-1546.5845144822742,12.213926945148387,-1558.7984414274226,37.0143661233392,34.175268815226524,30.918532038348378,1.0,0.0,1.0,0,2.0,3.256736776878146,0.0
2021-04-18 17:00:00+00:00,55191.578125,55415.75,55614.8046875,0,54935.90234375,-1479.290870177123,63.60605700023984,-1542.8969271773628,36.12698745352817,38.15813190247806,34.548433750723774,1.0,0.0,1.0,0,0.0,3.609698151754287,0.0
2021-04-18 18:00:00+00:00,55556.3125,55154.28515625,55673.4453125,93732864,55035.0234375,-1380.6142942095248,129.8261063742707,-1510.4404005837955,39.103107479991465,42.72224699514843,38.351882570951,1.0,0.0,1.0,0,0.0,4.370364424197433,0.0
2021-04-18 19:00:00+00:00,55658.33203125,55515.5234375,55815.86328125,125616128,55376.046875,-1279.4317801271027,184.8068963653543,-1464.238676492457,39.94598869452809,47.72746523296533,42.86928137686393,1.0,0.0,1.0,0,0.0,4.858183856101398,0.0
2021-04-18 20:00:00+00:00,56213.65234375,55735.1484375,56309.37890625,1131266048,55735.1484375,-1141.2782552177814,258.36833701974047,-1399.6465922375219,44.45288599380533,55.017759663329834,48.48915729714785,1.0,0.0,1.0,0,0.0,6.528602366181985,0.0
2021-04-18 21:00:00+00:00,56323.83203125,56188.55859375,56361.328125,404455424,55646.26171875,-1011.243031226506,310.72284880881284,-1321.9658800353188,45.329545576406574,60.49235559894702,54.412526831747385,1.0,0.0,1.0,0,0.0,6.079828767199636,0.0
2021-04-18 22:00:00+00:00,56540.1640625,56315.6953125,56692.50390625,1170964480,56088.125,-880.5821890683728,353.10695277355694,-1233.6891418419298,47.095053768905906,75.09410523111703,63.534740164464615,1.0,0.0,1.0,0,0.0,11.559365066652411,0.0
2021-04-19 00:00:00+00:00,56835.97265625,56191.5859375,56835.97265625,640270336,55761.4765625,-744.5801919892838,391.28715988211684,-1135.8673518714006,49.49671276075253,87.20494737462536,74.26380273489646,1.0,0.0,1.0,0,0.0,12.941144639728904,0.0
2021-04-19 01:00:00+00:00,56828.671875,56805.02734375,57063.671875,0,56741.44921875,-630.1230749245951,404.5954215574443,-1034.7184964820394,49.43706269083882,96.48214681519005,86.26039980697747,1.0,0.0,1.0,0,0.0,10.221747008212574,0.0
2021-04-19 02:00:00+00:00,56968.72265625,56807.85546875,57164.20703125,0,56585.97265625,-522.095663621214,410.0982662886603,-932.1939299098743,50.66531569942805,96.24852578470701,93.3118733248408,1.0,0.0,1.0,0,0.0,2.9366524598662096,0.0
2021-04-19 03:00:00+00:00,57081.265625,56909.1328125,57264.0703125,0,56772.11328125,-422.53120810008113,407.73017744783465,-830.2613855479158,51.68107388260589,93.85646327355762,95.52904529115155,1.0,0.0,-1.0,0,0.0,-1.6725820175939248,-2.0
2021-04-19 04:00:00+00:00,56964.703125,57071.98828125,57174.1640625,0,56761.61328125,-349.00813089007715,385.002603726271,-734.0107346163481,50.52087090792399,91.80382222100779,93.96960375975748,1.0,0.0,-1.0,0,0.0,-2.165781538749684,0.0
2021-04-19 05:00:00+00:00,56550.00390625,56977.6875,56979.54296875,0,56475.3671875,-320.5086988920375,330.80162857944856,-651.3103274714861,46.51960417636339,83.72708301902064,89.79578950452867,1.0,0.0,-1.0,0,0.0,-6.068706485508031,0.0
